"","","Optimal","standard","diag","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X0.7","X0.8","X0.9","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X2","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X3"
"sd1",201301,0.0731474392769173,0.0661708746250636,-0.021955347459421,0.0641283998046854,0.0640656589007652,0.0642891534316482,0.0646121881906585,0.0649971979664499,0.0654280165285782,0.0658608408167345,0.0663085326033127,0.0667543281754259,0.067179896436638,0.0675987485394783,0.0680011428096955,0.0683819026721516,0.0687496032365634,0.0690999411369092,0.0694306431833255,0.0697561233850068,0.0700756048778531,0.0703877325330046,0.0706899913265783,0.0709780315889923,0.0712529202120037,0.0715181567408397,0.0717749440541325,0.072023084916486,0.0722630611578668,0.0724944335181481,0.0727186780253044,0.0729358718696405,0.0731474392769173
"sd2",201307,0.053566040265758,0.0299896903878458,-0.0125357156075296,0.0228267198938033,0.025884591783071,0.0287900490783429,0.0312243569134439,0.0333074320547571,0.0351550088352171,0.036796681113336,0.0382690436209648,0.0396031935490416,0.0408059438422632,0.041917190415151,0.0429405172526213,0.0438770094232419,0.0447497802867879,0.0455655100034459,0.0463232576428407,0.0470386841404481,0.0477150186871274,0.0483551813075364,0.0489577896232524,0.0495258282154018,0.0500606168712925,0.0505699626437269,0.0510547740957211,0.051517824104998,0.05196384052913,0.0523891825055187,0.0527946710642125,0.0531864558325861,0.053566040265758
"sd1",201401,0.00626545221206529,-0.0119212171454405,0.00874171298455346,-0.0303511932006089,-0.0266064178947768,-0.022900710425839,-0.0198068539791317,-0.0171796666821546,-0.0149036530788962,-0.012914951394443,-0.011150915182992,-0.00956821360636526,-0.00815312601240875,-0.00686186028392414,-0.005681868010659,-0.00460307223477465,-0.00360094686266383,-0.00267076891761922,-0.00180728116796411,-0.000997839572698378,-0.000235264031940881,0.000478191512986588,0.0011457874994766,0.00177550466989021,0.00237036740963826,0.00294062468335833,0.00348628676426643,0.00400429390488753,0.00449900171443529,0.00496927530825921,0.00541810146714228,0.00584952683189236,0.00626545221206529
"sd2",201407,0.0249559824734608,-0.0299476806775685,0.0112834021453507,-0.0286773070257001,-0.0200391741694849,-0.0137079969865747,-0.00889479769178105,-0.00503752896045377,-0.00181673857895392,0.00092654804537975,0.00330827556549526,0.00540793962863621,0.00726012176848566,0.00892614160399278,0.0104350429724122,0.0118066299834593,0.0130694267325837,0.0142373161737132,0.0153149046733167,0.016314292657564,0.0172465430880896,0.0181136751192133,0.0189202838577479,0.0196789686087417,0.0203917927118157,0.0210724738464474,0.0217203775350137,0.0223304705800892,0.0229097781370509,0.0234588228119621,0.0239798284351396,0.0244777881996182,0.0249559824734608
"sd1",201501,0.0150898876402441,-0.0499830304817114,0.0213122764693312,-0.030101714258437,-0.0205883941954687,-0.0146039871728833,-0.0104068448431804,-0.00722245869049757,-0.00464560871445041,-0.00250415583123749,-0.000685706348004202,0.000893329429644777,0.00227129457862825,0.00350231442034628,0.00460680906316795,0.0056012804581122,0.00651296943616018,0.00735454342842145,0.00812919899032382,0.0088478011597188,0.00951632183780998,0.0101376616621999,0.0107136912568528,0.011255784312261,0.0117661967113427,0.0122566136412317,0.012726156039953,0.0131693876219663,0.0135914318673984,0.0139923308016136,0.0143731306938367,0.0147379279900523,0.0150898876402441
"sd2",201507,0.0152759629371022,-0.0662851161190325,-0.00169793919117344,-0.033635807995163,-0.0229952834713072,-0.0164996671426206,-0.011900314409736,-0.00838734082248697,-0.00555597116809827,-0.00320709005499861,-0.00123619484991919,0.000465149689153748,0.00195339845376646,0.00327975040251005,0.00446392393511851,0.00552919311155561,0.00650347714295489,0.00739527642613238,0.00821083883922211,0.00896319664772435,0.00965594400160407,0.0102951344956826,0.0108870001327675,0.0114411132063484,0.0119620829576474,0.0124592959794495,0.0129326947586546,0.0133783019530725,0.01379964620558,0.0141983087311737,0.014574727839,0.0149331926229889,0.0152759629371022
"sd1",201601,0.00135017138940916,-0.0802485030968563,-0.00439357834696107,-0.0385280365740389,-0.0280221417489392,-0.0221282885871779,-0.0181283385251132,-0.0151785745219727,-0.0128672631479142,-0.0109924423340616,-0.00946644467536344,-0.00817741578283486,-0.00707354401578296,-0.00611034230909914,-0.00526765544160346,-0.00452607413787505,-0.00385853835901879,-0.0032567690278276,-0.0027117671039824,-0.0022197656252945,-0.00177994539490218,-0.00138101450161282,-0.00102098484004117,-0.000691087429224859,-0.000387035314176982,-0.000105294467097173,0.00015643121490502,0.000396570438288396,0.000618499432320603,0.000823162245120528,0.00101081175903945,0.00118572103145126,0.00135017138940916
"sd2",201607,0.00595084593976243,-0.0623467439959826,-0.0376817931131645,-0.0169293845951205,-0.0093997060250398,-0.00594307877776281,-0.00375082999457267,-0.00222036202579365,-0.00106474662160688,-0.000150669496509495,0.000590281197088273,0.00121023983196694,0.00173350276111036,0.00219354602259686,0.00259529035516194,0.00294908647621542,0.00327257099695976,0.00356737126155474,0.0038354866537771,0.00407872514669715,0.00428638226077482,0.00447677161850899,0.00465345332276398,0.00482064889146598,0.00497995741444628,0.0051328999726069,0.00527799883282717,0.00541101396440225,0.00553332123954294,0.00564878115385664,0.00575487160303249,0.00585403663134535,0.00595084593976243
"sd1",201701,0.0215537619714003,-0.0550477901653344,-0.0613612734726522,-0.00360508808148405,0.0049881003160406,0.00879269572739822,0.0110858883035291,0.01263795724904,0.0137853370188982,0.0147107750717915,0.0154674503964658,0.0160891464401973,0.0166209047012877,0.0170941017752258,0.0175286024295832,0.0179198981623899,0.0182775625871088,0.0186079157885498,0.0189144991873298,0.0192016728528773,0.0194550781823731,0.0196875921365311,0.0199050154889179,0.0201129971892738,0.0203112959328427,0.0205017908673124,0.0206781726009869,0.020843863913941,0.020999853441281,0.0211493139547248,0.0212892921733977,0.0214225813871501,0.0215537619714003
"sd2",201707,0.0208185391514968,-0.0664055827080659,-0.0425409508121383,-0.0190999618567745,-0.00855858415907596,-0.00317454517340985,0.000420059677890573,0.00305604068297132,0.00513116818093944,0.00685690493789888,0.0083105797445484,0.00954744503302173,0.0106355771853343,0.0116108271865694,0.0124955065047173,0.0132965779594591,0.0140282664098353,0.0147023473074244,0.0153272792036407,0.0159099441493321,0.0164394459753639,0.0169303804773022,0.0173911382686691,0.0178251758621081,0.0182352991895523,0.01862385792749,0.0189882141134224,0.0193326502605848,0.0196584810856024,0.0199691866572826,0.020264123028257,0.020546110773712,0.0208185391514968
"sd1",201801,0.0207507868424991,-0.0551477190295308,-0.0382155198521249,-0.0212337782026174,-0.0123003014243892,-0.00739582067986471,-0.00390875604917628,-0.00121767606800769,0.00100292634487164,0.00292166554030408,0.0045994934185208,0.00606994722049963,0.00738286324420496,0.00857636054244864,0.0096743516384282,0.0106813380831454,0.0116162934053076,0.0124842424617936,0.0132960002817052,0.0140576515647287,0.0147597958629403,0.0154142730489535,0.0160328115514132,0.0166188278738526,0.0171746389541902,0.0177017916507891,0.0181999889900103,0.0186741065977612,0.019126234548228,0.0195594716532338,0.0199729166188765,0.0203685512474286,0.0207507868424991
"sd2",201807,0.012767875740742,-0.0598007685577573,-0.0415764906591888,-0.0274600243265636,-0.0180511004383448,-0.0130233453794674,-0.00959755935031839,-0.00706264725534217,-0.00503942732489661,-0.00332863259478974,-0.00184505810682173,-0.000548563579737399,0.000598318822231808,0.00164052571272422,0.00260273061845306,0.00348603762053664,0.00430515554181296,0.00507021209487796,0.00578738040151471,0.006462170729669,0.00708831945347242,0.00767593854015918,0.00823612465077916,0.00877118590237651,0.0092813520008864,0.00976840782934999,0.0102319079842561,0.0106754132980915,0.01110264643005,0.0115141656951597,0.0119096374463996,0.0122904431698102,0.0126604851999538
"sd1",201901,0.0113014916518414,-0.0451517265235311,-0.0347954022260913,-0.0218298455008629,-0.0138735277493544,-0.00941967420947648,-0.00628435881809297,-0.00386586610796014,-0.00186849229825798,-0.000130605429121761,0.00140403590730428,0.00275729593168034,0.0039742857781705,0.00509360447112642,0.00613625452227167,0.00710247481462254,0.00800357152492033,0.00884911630784909,0.00964521459215219,0.0103991681536552,0.0111009820211307,0.011761882626862,0.0123951271065275,0.0130033241920858,0.0135869661170959,0.0141481537210556,0.0146858819826658,0.015202334048271,0.015700350724601,0.016182364363411,0.0166469291497958,0.0170948063208023,0.01753114766035
"sd2",201907,-0.00514657127989052,-0.04949322073461,-0.0164876333543566,-0.0248590451809603,-0.0190209839536905,-0.0162434084779358,-0.0144284950853202,-0.0130384064156123,-0.0118609134942017,-0.0108148710754052,-0.00988797149861962,-0.00906207037996255,-0.00829560129951191,-0.0075766219218209,-0.00688922005073051,-0.00624964175500007,-0.00564934708971035,-0.00508001344999343,-0.0045362514590935,-0.00401721422515944,-0.00352560086309833,-0.00306166100872171,-0.00261500634997991,-0.00218371898292709,-0.00176928216975488,-0.0013696784846453,-0.000983415971608717,-0.00060951616997367,-0.000246070120860896,0.000108886021775142,0.000453054166285842,0.00078351845038978,0.00110320734897739
"sd1",202001,0.00210302975217268,-0.0643969998088046,-0.0217895917259911,-0.0291691765555901,-0.019894484461745,-0.0151159156185375,-0.0119546633823885,-0.00961978682872663,-0.00773672164345336,-0.0061595170868047,-0.0048046720405335,-0.00362169155957817,-0.00255989771873463,-0.00160637788785373,-0.000729127765484788,7.35863268336885e-05,0.000813437307960042,0.00150482270142147,0.0021539742858701,0.0027588117159439,0.00332710447279093,0.00386246537562477,0.00437439438925254,0.00486246879884745,0.00532746283550879,0.00577087549580347,0.00620007566828501,0.00661191309560811,0.00700986761078172,0.00739588795230335,0.00776938049761266,0.00812587609164539,0.00846691525181361
"sd2",202007,-0.0137283384648251,-0.0835167578864997,-0.0553786685709152,-0.0419617293530461,-0.031577190281618,-0.0262515811063746,-0.0228947436610227,-0.0205393632579019,-0.0187260805250944,-0.0172705037684256,-0.0160805900326658,-0.01507882102507,-0.0142158265119858,-0.0134712459204193,-0.0128117642944373,-0.0122248108173392,-0.0116969575151726,-0.0112200706822278,-0.0107765823557776,-0.0103663045645002,-0.00998702193816004,-0.00963220558375832,-0.00929128744561497,-0.00896635034514128,-0.00865744884370322,-0.00836472242003242,-0.0080856036635915,-0.00782214058144243,-0.00757150102592817,-0.00732904060871864,-0.00709619401313275,-0.00687867056355274,-0.00667666296101318
