"","","Optimal","standard","diag","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X0.7","X0.8","X0.9","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X2","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X3"
"sd1",201301,1.90893617332711,1.51195295874507,1.88615604742983,1.8160564463859,1.86793346143995,1.89050596904766,1.90092576269605,1.90557437674491,1.90705191269038,1.90654282546266,1.90479281357996,1.90207468194397,1.89877118532904,1.89505044915811,1.89102866196969,1.88687542585542,1.88265067794341,1.87827002612477,1.87380581187498,1.86931320035653,1.86483539409654,1.86042399732434,1.85609909850188,1.85178327336587,1.84748101680755,1.8431877065977,1.83891407446726,1.83465929574383,1.83043884850646,1.82626700337182,1.82215471260356,1.81808883450096,1.81406437928094
"sd2",201307,1.79570895245886,1.46022401751265,1.77536894918312,1.72452569276531,1.76488723359984,1.78161661020762,1.7886732932994,1.79097690429446,1.79071847717641,1.78877400921468,1.78590452390091,1.78239368559244,1.77845171492849,1.77418859118534,1.76977221174882,1.76532789154906,1.76087278844012,1.75643006082113,1.75197426000389,1.74754100889175,1.74315264095008,1.73888131132023,1.7347257218464,1.7305858863363,1.72648234972689,1.72242606390038,1.71840736989826,1.7144278742896,1.71048580514049,1.70658832146405,1.70274805136081,1.69896638927081,1.69523533386453
"sd1",201401,1.67979447358039,1.4033337866102,1.65314100147948,1.63117827427196,1.66495843457152,1.6777028904079,1.68243854428131,1.68350594695841,1.68217509173238,1.67920496290501,1.67535885457341,1.67103096158209,1.66631575341065,1.66139291399118,1.65634955392884,1.65134136227625,1.64635712138786,1.6414271047578,1.6365427947301,1.63174212924316,1.62701986904925,1.62240137505058,1.61789832951829,1.6134331850334,1.60902018729762,1.60466809371528,1.6003947262256,1.59620351828283,1.59208421991059,1.5881021027299,1.5841990598099,1.58037495486283,1.57660364902947
"sd2",201407,1.65880008367881,1.38625992364689,1.63037179911635,1.6048922543709,1.63934218666662,1.65316073632464,1.65919675455064,1.66150987121296,1.66137984336945,1.65961398053863,1.65689587639645,1.65364501449691,1.64994025716541,1.64595508137904,1.64183426183005,1.63770168358313,1.63353739317409,1.62938711251653,1.62520769944323,1.62107225592468,1.61698880792107,1.61298014285863,1.60905552504005,1.60514947804034,1.6012756859664,1.59744012666239,1.59366731934109,1.58996640876341,1.58630878344773,1.58275364681071,1.57925224689982,1.57581221469513,1.57241030977054
"sd1",201501,1.68591141921369,1.37423340987309,1.66063151171021,1.63106443544296,1.66925437728391,1.68475408619433,1.69197082411827,1.69531458529705,1.69614477751145,1.69527885111204,1.69334211727607,1.69083457251717,1.68779700455493,1.68443931288012,1.68090341467632,1.67728037107796,1.67356359617717,1.66983042873503,1.66602985319981,1.6622468032601,1.65847865419134,1.65473488224438,1.65103029361444,1.64732335085845,1.64363260021677,1.63996676715101,1.63635339323563,1.63280139637399,1.62927675513176,1.62583917687,1.62242998477573,1.61906975701234,1.61573563359369
"sd2",201507,1.66381165222191,1.32211109646669,1.62987010400548,1.59097580299847,1.63467684298126,1.65405705083388,1.66433322353893,1.67010028718532,1.67292582155621,1.67373910384582,1.67321016889646,1.67190480754068,1.66991801577635,1.66748859182527,1.66478054847462,1.66189088584802,1.65885730923409,1.6557628914502,1.65253695683804,1.64927212986213,1.64599089901895,1.64268683485907,1.63937843657611,1.63604094321867,1.6327030022949,1.62936731904134,1.62606270274794,1.6227989087995,1.61954445134494,1.6163551302712,1.61318226734175,1.6100436848114,1.60692392465291
"sd1",201601,1.6364393795726,1.31444811932637,1.61329702019994,1.58194665638683,1.62258687927199,1.63934128689621,1.64765398101642,1.6519131164895,1.65359967428999,1.65367225511034,1.65264213569892,1.65100448054084,1.64880052458891,1.64622737012974,1.64342389206037,1.64047713367589,1.63747607701323,1.63445426065268,1.63133615815056,1.62819180132801,1.62503970881723,1.62187317847823,1.61870890661899,1.61552317613804,1.61233241572238,1.60914646402135,1.60599391727538,1.60287632308071,1.59976925058181,1.59672658106028,1.59369956303071,1.59070990727253,1.58774145496639
"sd2",201607,1.6979895820262,1.32317731135114,1.68310372296154,1.62014727013405,1.67206415912425,1.69467211043054,1.70669864259124,1.71358824142413,1.71718978841652,1.71877571209463,1.71893688493279,1.71820251333368,1.71674940524819,1.71482116375996,1.71250439310342,1.70989221398997,1.70713939359037,1.70423384201567,1.70116453733762,1.69802018841001,1.69483090453331,1.69156020230036,1.6882438962196,1.68488766500768,1.68149466041861,1.67807275999954,1.67467324004914,1.67129652418997,1.66792726190536,1.66462774277914,1.66133740769488,1.6580742729568,1.65482631762729
"sd1",201701,1.75038756666609,1.33347706035214,1.7403218604612,1.65791471431943,1.71507557801069,1.740855021547,1.7548448353823,1.76268442844582,1.76701541212912,1.76936810326639,1.77036988014032,1.77043855462993,1.76982427750487,1.76863803194239,1.76704015351008,1.76509932009292,1.76300451788618,1.7607097813778,1.75821533619059,1.75559629521333,1.75288029811135,1.75005770449056,1.74715899055429,1.74420141845608,1.74119417824171,1.73813387428542,1.73505539190623,1.73194971327318,1.7288243816013,1.72566407202598,1.72249123797897,1.71932499616938,1.71617910022306
"sd2",201707,1.49498613181284,1.15687176159203,1.4999597020485,1.41940694723958,1.4517834060933,1.46481851968013,1.47031134835352,1.47128739922408,1.4702666928634,1.46818664697696,1.4653207903639,1.46195443106083,1.45823463362874,1.45431006728182,1.45026326842595,1.44620838436823,1.44208081680215,1.43793184209984,1.43384536928903,1.42976930721976,1.42569413657411,1.42159364434589,1.41753057990928,1.41356545231326,1.40963458549127,1.40574753880524,1.4019018506049,1.39810204666924,1.39433742319469,1.39059517169555,1.38699323185792,1.38348275502678,1.38000887882689
