"","","Optimal","standard","diag","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X0.7","X0.8","X0.9","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X2","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X3"
"sd1",201301,1.89104501915574,1.45131877824876,0.0610514723677935,1.72019073269114,1.78928789880095,1.82547121744542,1.84842414249524,1.86432932144729,1.87549766660759,1.88389882146392,1.89011317732621,1.89482984457957,1.89833413796289,1.90085255104576,1.90263882512048,1.90382387495727,1.90456160331171,1.90495380186103,1.90505957010022,1.90496181258093,1.90462601711864,1.90408241514841,1.90340218291229,1.90262194816718,1.90173353265048,1.90073065581749,1.89964114756668,1.89849424404913,1.89728403586724,1.89603850452077,1.89477819386453,1.89348046984739,1.89215053589855
"sd2",201307,1.78043396492641,1.41551588426288,0.0650129058758693,1.64257784934995,1.69934240665912,1.72860012474105,1.74716141496981,1.75992950677219,1.7687241134149,1.77520891919216,1.77986789860543,1.78321118860258,1.78552606410363,1.7871334297697,1.78820026598952,1.78872428547641,1.78888865566335,1.7887397797693,1.78835001255719,1.78777958719944,1.78697712970847,1.7859978349475,1.7849131107353,1.78374394210587,1.78250910307659,1.78117979512244,1.77979752083971,1.77836797361789,1.7768764131183,1.77534320625121,1.77378940581963,1.77220256110364,1.77059931702172
"sd1",201401,1.67511499156669,1.31682007550721,0.024769297133093,1.5724950390214,1.61700583100788,1.64150174560009,1.65697289193962,1.66740081985681,1.67430059883932,1.67940188090778,1.68299803919738,1.68558688220967,1.68727765924861,1.68830954385133,1.68883159551763,1.68887599012618,1.68863236688236,1.68812264340993,1.68739307755904,1.68651000712044,1.68547353232449,1.68434297190259,1.68311399884929,1.68181975434607,1.68046842697427,1.67904053054177,1.67756642393707,1.67606260695812,1.67451050167314,1.67293274044639,1.67133791348143,1.66972728189635,1.66810429809205
"sd2",201407,1.65376481156133,1.28645887423948,0.0162323375344695,1.56247682711782,1.6054503014628,1.6291596453929,1.64428562327337,1.65439497616028,1.66108217960099,1.66602221063332,1.66951448854094,1.67203579548389,1.67366791837916,1.67466869206426,1.67517415531816,1.67522319262068,1.67499479969529,1.67449974517919,1.67378038609732,1.67289827990488,1.67188102145117,1.67078712201264,1.66959631233042,1.66834256448166,1.6670388234806,1.66566419539602,1.66424935680044,1.66280419906078,1.66132012348463,1.65981033458479,1.65828042814404,1.65672962961073,1.65516221122139
"sd1",201501,1.68176441634379,1.29430265134227,-0.0139769560896974,1.57908997987492,1.6267176320551,1.65300701384546,1.66974173035186,1.68120831177376,1.68909597998403,1.69500398387163,1.69932795583197,1.70244835706054,1.70455969344899,1.70595095139752,1.70674666645917,1.70703329158118,1.70700340926029,1.70669205554349,1.7061148669603,1.70535400864421,1.70443565255495,1.7034242332716,1.70229353566215,1.70107489653728,1.69979751014516,1.69844015080532,1.6970355111737,1.69558724739749,1.69409375483715,1.69256497755039,1.69101249600584,1.68943994962561,1.68784339728641
"sd2",201507,1.66309307600873,1.26007708478195,-0.00235477434950037,1.55591731740833,1.60621260067962,1.63400285276762,1.65171649622793,1.66378606255106,1.6721347619348,1.67841688776883,1.68313214708655,1.68654449607837,1.68891575474698,1.69058351715366,1.69165303637026,1.69225793150061,1.69251118592595,1.69245393478351,1.69212150983007,1.69159592159424,1.69089442692054,1.6900986324075,1.68915991604847,1.68810522210636,1.686968218842,1.68574815041761,1.68446544315791,1.68312730499243,1.68173375894763,1.68030259632217,1.67883585289538,1.67734491436032,1.67582711334925
"sd1",201601,1.64468821412605,1.2736025388679,0.000661637986731372,1.54042940006676,1.59484873485465,1.62415670078696,1.64257891931344,1.65488993598089,1.66335596558107,1.66962294762016,1.6741719298283,1.67733879530776,1.67944015881253,1.68084272517208,1.68162862737786,1.68190985681412,1.68182783625527,1.68141468839807,1.68071595501871,1.67983663140824,1.67878134061361,1.67765968281621,1.67640910827966,1.67503283998296,1.67356675636786,1.67204295127702,1.670462064595,1.66882826980729,1.66715809279446,1.6654524499198,1.6637148790883,1.6619685822735,1.66020235737746
"sd2",201607,1.68618014277275,1.2798385024599,0.0134719681181865,1.55230026426403,1.61761126876145,1.65407242387762,1.67728727236129,1.69308785210369,1.70425437436645,1.71267929800389,1.71886395493965,1.72332195479428,1.72644144644379,1.72860973435601,1.72996597293357,1.73068983082985,1.73094999029287,1.73081970299713,1.73033082894319,1.72961370738923,1.72868911260502,1.72766865369484,1.72648989463832,1.72515353925662,1.72368518874425,1.72213971160251,1.72050686106006,1.71880644308563,1.71706285840244,1.71527551562722,1.71344629267019,1.71160518797831,1.70973151407784
"sd1",201701,1.75281780920402,1.3385833800794,0.00616483674505569,1.60645882723553,1.67733003268716,1.71429702616871,1.73711716783578,1.75223736056565,1.76264881838108,1.77004137680548,1.77507253824025,1.77830648118622,1.78027112028897,1.78135270649211,1.78168059304437,1.78143057257957,1.78073226849431,1.7796581346955,1.77824408012735,1.77661779504539,1.77477776855162,1.77285057759555,1.77080240480677,1.76861895469781,1.76632854256877,1.76398565094615,1.76157898624576,1.75913208483185,1.7566710812966,1.7541800774676,1.75166237481533,1.74914173314034,1.74661421501906
"sd2",201707,1.50841486120493,1.22186599931444,0.0146827685325327,1.38992912892375,1.43869530609726,1.46354710488887,1.4783812211012,1.48817932379977,1.49503538541103,1.49968441294535,1.50268839924618,1.50443028246267,1.50522418734942,1.50547110877779,1.50523885734393,1.50460112364813,1.50357836287401,1.50229409534914,1.50084709108476,1.49924535381195,1.49753575011975,1.49580728870003,1.49412583508482,1.49238341659754,1.49057308184935,1.48870591816336,1.48675627897783,1.48473580532071,1.48266773347185,1.4805890007533,1.47848703833143,1.47636626569359,1.47423735818637
"sd1",201801,1.51826589881811,1.23976468706223,0.00487867576276221,1.40046008261232,1.44961134024968,1.47479881454319,1.48983315936868,1.49974945850771,1.50679282302849,1.51164148372694,1.51485670997032,1.51689462990372,1.51802912476838,1.51863212362421,1.51875402406164,1.51847536039161,1.51781332713559,1.51689439247385,1.51581785581868,1.51456694889919,1.51319363814713,1.51178824146738,1.51041942763289,1.50898594456757,1.50748245748169,1.50591631371343,1.50427081377156,1.50254280101026,1.50074972371749,1.49893430585198,1.49708137063516,1.49519755444868,1.49329840845158
"sd2",201807,1.52367859211845,1.26347473310696,-0.0171887424153925,1.4016605022947,1.44857207426644,1.47321209025439,1.48821991278179,1.49831079924794,1.5054921047102,1.51041456229934,1.51370820336764,1.51584022669241,1.51708414472164,1.51779154394741,1.51805139304547,1.51789154790393,1.51731504042302,1.51645259145569,1.5153954791566,1.51415073522501,1.51279581070768,1.51141298712517,1.51006902846911,1.50866162744758,1.50718777308521,1.50565131133676,1.50404283639901,1.50235767491695,1.50061624372649,1.4988596979885,1.49707398853837,1.49525849894454,1.49342063659978
"sd1",201901,1.51996539243594,1.24861831629964,-0.0253329465560205,1.39678016008868,1.44092393356424,1.46464999411903,1.47944676837556,1.48958865091317,1.49696455136297,1.50219692819751,1.5058954373889,1.5084163464556,1.51007296593003,1.51119923122952,1.51188018820718,1.51214058898209,1.51199196718847,1.51155684322119,1.51093852126413,1.51013724730664,1.50924382857131,1.50832044676925,1.50743205787366,1.5064840579768,1.50546683407613,1.50438129765093,1.50321633878491,1.50197024506943,1.50065753314813,1.49931630074139,1.49793806905496,1.49652623307685,1.49508826660674
"sd2",201907,1.47224274502734,1.21841806228781,-0.0600416226668187,1.36614727280102,1.4035051187036,1.42281014638756,1.43464332807636,1.44263068518722,1.44836118444961,1.45237562468034,1.4552330995454,1.45717892009574,1.45841739829302,1.45922049225488,1.45965906703553,1.45975885833167,1.45952352777813,1.4590444678744,1.45840148916051,1.45761392050284,1.45676544692191,1.45588731848973,1.45502373581599,1.45411421668066,1.45314411439905,1.45211380500213,1.4510326401285,1.44989325899513,1.44870161653159,1.44748923499509,1.44625329263757,1.44499702797288,1.44372026408392
"sd1",202001,1.47413018410131,1.20430361718414,-0.0402961519569466,1.35423358609744,1.39404956752921,1.41550660777772,1.42893671679438,1.4382511679141,1.44513712827765,1.45024658538503,1.4541297349938,1.45703548870681,1.45912364476694,1.46065881868576,1.46177070035909,1.46250195678328,1.46285743496438,1.4629428322827,1.46285996133587,1.46260680086173,1.46228189586939,1.46188842501134,1.46145962322838,1.46095562469597,1.46038335724383,1.45973581008049,1.45901522596815,1.4582332755972,1.45738074715098,1.45649411952771,1.45557673021168,1.45463200607145,1.45365444884932
"sd2",202007,1.55581346129533,1.24007618750279,-0.0381080617778557,1.43255840439249,1.48215570957429,1.50793077865647,1.52398975810095,1.53507661518384,1.54307721599087,1.54914488410815,1.55382051369993,1.55746908862848,1.5603494713984,1.56257502773874,1.56429948077171,1.56560681480903,1.56658108432109,1.56724860415522,1.56765377780432,1.56785606704356,1.56791719853977,1.56783102782949,1.56760639549398,1.56729991643455,1.56691199488914,1.56644705912238,1.56594617252473,1.56541368526241,1.56482943552576,1.56420536378596,1.56354210871853,1.56284602506753,1.56212355344859
