"Rolling_time_month" "q_diag_month"
201301 0.925259042192615
201302 0.900138863473304
201303 1.19442310596887
201304 0.731425136678654
201305 1.324975932933
201306 1.17117877595982
201307 1.03210940116154
201308 0.671854730977419
201309 0.920605195471979
201310 0.917671579022688
201311 1.87159691832653
201312 1.30440356449369
201401 0.327911668288707
201402 1.50220371435002
201403 0.72117775304214
201404 0.573230011172099
201405 0.537629389896932
201406 1.57576732017128
201407 0.586117381611095
201408 0.604098122000874
201409 0.518387712776428
201410 1.04053403426804
201411 0.716989192251291
201412 0.672156337180586
201501 0.462556424496229
201502 0.602593637945797
201503 0.615915864860876
201504 0.771008557723422
201505 1.02740849872995
201506 0.762625590945037
201507 0.68999561629426
201508 0.630641750215412
201509 1.11920328848731
201510 0.210904427051415
201511 0.886330710559781
201512 0.62062957004645
201601 0.485226332709687
201602 0.209913405465345
201603 0.777135285448736
201604 0.871320000137396
201605 0.639226138010727
201606 0.659928436440572
201607 0.656683627395206
201608 0.828474194319628
201609 1.07884141860465
201610 0.760841860389353
201611 0.908909366423602
201612 0.518903154336426
201701 0.640461110216175
201702 0.684518411699555
201703 0.704676334708966
201704 0.861108706304102
201705 1.03203262431147
201706 0.268609306187395
201707 0.782165543412931
201708 0.770459429634782
201709 0.606405124272088
201710 0.590413400584629
201711 0.332962603206145
201712 0.567219406801624
201801 0.468307890043676
201802 0.268038171442804
201803 0.180723068387126
201804 0.605276889831312
201805 0.400446604253951
201806 0.557082992811234
201807 0.569901839240389
201808 0.576243314600919
201809 0.748204201185524
201810 0.74037291771581
201811 0.922997889551875
201812 0.647618653595404
201901 0.950591749794804
201902 0.962501443205806
201903 1.19217256591878
201904 0.644600401741211
201905 1.08716895443024
201906 0.636639010508328
201907 0.664862935556653
201908 0.675516532808681
201909 0.577276915900295
201910 0.852959748796601
201911 1.0507203695868
201912 0.783036919281073
202001 0.841512497735188
202002 0.694409879875615
202003 0.417947835150425
202004 0.317977106717457
202005 0.630044702253175
202006 0.633551953121844
202007 0.759745140336261
202008 1.11198056648332
202009 0.554080923497483
202010 1.16873977041802
202011 1.02437450012138
202012 0.73189432713389
202101 0.894992212085332
202102 0.91050785798444
202103 1.27901350327549
202104 1.17958478238453
202105 1.09662525953408
202106 1.06004309131553
202107 0.762582020412485
202108 1.46664435545181
202109 0.75023612656001
202110 0.75098736070822
202111 0.473640707724221
202112 0.490853443159162
202201 0.359175390978651
202202 0.299899860663315
202203 0.333636040788368
202204 0.577397873716424
202205 0.772705432492197
202206 0.966231091598639
202207 0.421620789671504
202208 0.92419744311814
202209 0.572032049349442
202210 0.494356557931243
202211 1.22208142270239
202212 1.28299570665795
202301 0.183640705418696
202302 1.11743781436594
202303 0.932172339034379
202304 0.550891268020658
202305 0.480663655169367
202306 0.472398468339258
