"","","Optimal","standard","diag","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X0.7","X0.8","X0.9","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X2","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X3"
"sd1",201301,1.85904075783807,1.45131877824877,1.8400369729815,1.69719558786057,1.76758936112758,1.80457414863538,1.82713502734441,1.84253436720097,1.85352368904781,1.86119764617559,1.86645095515515,1.86994417339303,1.87220096825653,1.87345997636679,1.8739436004276,1.87375539707169,1.87301093487616,1.8718586984974,1.87036989692041,1.86865055741572,1.86674396027643,1.86469459151154,1.86247979766734,1.86011156887954,1.85764465767026,1.85509373629167,1.85248112574895,1.84983530929597,1.84713043972494,1.84437645134363,1.84157494656158,1.83876182503251,1.83592593357079
"sd2",201307,1.76248747256365,1.41551588426283,1.74306347497258,1.6198280298655,1.67814796622284,1.70766031103267,1.72486136786169,1.73640498060868,1.74424687027472,1.74949667449803,1.75305090241877,1.75525442035953,1.7564086285485,1.75674481520486,1.75653262239266,1.7558281853628,1.75464973274499,1.75317029461292,1.75146252038616,1.74961349462492,1.74761422648002,1.74551138381778,1.74328261505153,1.74093744221535,1.73856334558782,1.73615333940403,1.73370497816544,1.73123801951329,1.72872808102901,1.72618083107837,1.72361305801005,1.72104521328994,1.71845757503246
"sd1",201401,1.62661225631056,1.31682007550717,1.59893817594333,1.53790854303407,1.58027397735799,1.60162405934254,1.61407350856667,1.62240085128943,1.62768155717548,1.63105447467805,1.63309725385791,1.63416044412278,1.63439998749219,1.63400345893193,1.63313353583169,1.63183419410536,1.63014292594607,1.62823088885159,1.62616735933825,1.62401852369268,1.62181183575859,1.61951063095236,1.61709439594769,1.6145899833906,1.61211037401947,1.60962271849629,1.60711031339377,1.60457578310149,1.60201053907536,1.59943611353275,1.59686184665764,1.59428167388208,1.59170216183563
"sd2",201407,1.60722321454543,1.28645887423945,1.57855589848632,1.52258292389669,1.56503286883413,1.58669917990139,1.59980100322003,1.60871004367567,1.614514431357,1.61844864472508,1.62110862031437,1.62280615544763,1.62367674587467,1.62389736710781,1.62358758647357,1.62281255982658,1.62162522777695,1.62018195093538,1.61857718931863,1.61687642318755,1.61509217494757,1.61318435549102,1.61116126828027,1.60904556021362,1.60694098580277,1.60481714914402,1.60266712791997,1.60048023890422,1.59825610461968,1.59601474508105,1.59376332986483,1.59150102071912,1.58923329765804
"sd1",201501,1.64250259796422,1.29430265134223,1.61369472337735,1.53701509455912,1.5843242970376,1.60958823542239,1.62529760701919,1.63628512443504,1.64374946533276,1.64904637544812,1.65292446706183,1.65572095996329,1.65758079675925,1.65869412324055,1.65917030545908,1.65913861893306,1.65863570729095,1.65781519675638,1.65678136296523,1.6556016570014,1.6542876103533,1.65282392621329,1.65121828411556,1.64949473063494,1.64775361545848,1.64597143447038,1.64413666657604,1.64222587565713,1.64026223173973,1.63826857712653,1.63625627750084,1.63421639826695,1.63215351773046
"sd2",201507,1.61516750584993,1.2600770847819,1.57414818027784,1.51175764847468,1.56007416295432,1.58612403607121,1.60255769940361,1.61402467830621,1.6219753109413,1.62774432056582,1.6320261341583,1.63505375218493,1.63704456742687,1.63823961775471,1.63877379410854,1.63877194375043,1.63829213863259,1.63745295361898,1.63637302655363,1.63511535033951,1.63368073360098,1.63205658238927,1.63027456653245,1.62837338026571,1.62642446415032,1.62439854452669,1.62230376463206,1.62012272618542,1.61788520723763,1.61561296474785,1.61331984719499,1.61099289892933,1.60864740662732
"sd1",201601,1.59408808725661,1.27360253886783,1.55583820742071,1.49910109976605,1.54665142408845,1.571449949076,1.58669432719898,1.59719923663995,1.60437941046368,1.60957080956829,1.61341446856722,1.61608052086286,1.6177973728097,1.61879394118312,1.61919190004146,1.61909327754142,1.61856549961549,1.6177171339114,1.61667125943887,1.61549045296547,1.61415315992915,1.61263831325245,1.61097558060179,1.60920512050731,1.60738681787646,1.60549089515263,1.60352745021363,1.60148190463476,1.59938421829854,1.59725360230775,1.59510005844714,1.5929094782125,1.59070519157983
"sd2",201607,1.64583915710658,1.27983850245987,1.61253136778743,1.52845452422405,1.58599182665875,1.61729945136531,1.63743428722632,1.65141730989952,1.66131505602742,1.66858398856121,1.67394895631944,1.67783436156399,1.68059341114942,1.68245081085071,1.68353082588396,1.68395241266644,1.68385193408505,1.6833233271311,1.68251461311666,1.68150202149037,1.68029089251582,1.67884321921175,1.67721345999373,1.67545269893924,1.67359133893282,1.67161504381674,1.6695436967745,1.66736285257331,1.66510892930248,1.66280308658925,1.66045451479618,1.65805371485588,1.65563160878043
"sd1",201701,1.72486443804476,1.33858338007941,1.69290136122506,1.57953485989984,1.6444702919281,1.67974952952645,1.70224017652432,1.71759407725222,1.72859488770825,1.73665025782131,1.74264455396198,1.74708314785561,1.75033871380507,1.75256918181594,1.75397016238715,1.75470241944942,1.75493268505905,1.75473441015536,1.75422302722684,1.75345496295791,1.75243140407972,1.75116203315461,1.749704435296,1.74809805880194,1.74633783910184,1.74443908462904,1.74243707922505,1.74032892720095,1.7381419609155,1.73588229198136,1.73355851874477,1.73118190823687,1.72876202330913
"sd2",201707,1.44175485458726,1.22186599931444,1.43228042223298,1.32737380944638,1.36941091519778,1.39238076693,1.40561874204033,1.41421185219659,1.41950861955737,1.4226565589735,1.42456859145839,1.42553780119565,1.42583890332953,1.42539742194028,1.42438345445416,1.42291473582591,1.42115142300497,1.41916566964079,1.41701936849059,1.41470452559531,1.4123446869191,1.40985826525539,1.40726500468789,1.40458505884788,1.40184950866055,1.39906014853979,1.39626778467787,1.39344154339094,1.39059987441051,1.38780436327553,1.38498424737657,1.38216791645295,1.37936593627952
"sd1",201801,1.464357142282,1.23976468706225,1.46108884451965,1.34403148420023,1.38580772016181,1.40847974604623,1.42172707781464,1.43033034311101,1.43569665278051,1.43901153421389,1.44110014799878,1.44228023854503,1.4427622972376,1.44246961354338,1.44158653199318,1.44022595653674,1.43858260267484,1.43671553483139,1.43468176174718,1.43247467013944,1.43021140541103,1.42781955182888,1.42531293839951,1.42272763142822,1.42009526753806,1.4174075074116,1.41471220122402,1.4119855525532,1.40923747646931,1.40652729202474,1.40378498402621,1.401044029159,1.39831655106628
"sd2",201807,1.48703143484129,1.26347473310706,1.4889204711731,1.34149299256273,1.38227149906337,1.40523898630103,1.41907568978233,1.4282187567194,1.43403522297961,1.43772133623489,1.44017934927047,1.4417496609558,1.44263480804534,1.44271852873835,1.44217920718654,1.44114662045104,1.43981024864149,1.43826168281841,1.43655237855287,1.43467229783638,1.43273192296578,1.43066302257293,1.42847011498346,1.4262035778576,1.42388443762108,1.42151615665947,1.4191357343858,1.41671716701865,1.41427300966721,1.41186544155712,1.40942543087005,1.40697859684777,1.40453718584193
"sd1",201901,1.47905411923371,1.24861831629976,1.47986098381254,1.33107510945728,1.37003637721208,1.39284584425945,1.40700427163652,1.4166225328734,1.42297000990371,1.42715756648228,1.43011269938418,1.43216093037901,1.43353211254182,1.43410923932237,1.4340524787822,1.43348507610548,1.4326001971006,1.43150704049854,1.43025077752159,1.42880926137324,1.4272958605196,1.42564031364896,1.42385351258605,1.42198936850944,1.42006685967105,1.41809012422842,1.41608631674285,1.41403772425048,1.41195874198971,1.40991201306126,1.40783218793915,1.40574439029249,1.40365580739267
"sd2",201907,1.42453946136299,1.21841806228793,1.41680906153582,1.30713734231112,1.33727813059808,1.3540034710509,1.3637209083266,1.36997227079549,1.37374107150095,1.37588573690448,1.37713773392148,1.37771697997809,1.37782167692074,1.37741257995066,1.37654985892853,1.37533656953694,1.3739065044499,1.37235871648725,1.37071169895187,1.36894477357444,1.36714543538083,1.36526754478628,1.36331318442591,1.36133517077036,1.35932799790006,1.35728407222271,1.35522579612493,1.35314979188139,1.35106495600822,1.34901754320386,1.34695033451209,1.34488151490715,1.34282392744466
"sd1",202001,1.42450105919169,1.20430361718424,1.41360908444721,1.30249423653571,1.33457407224486,1.35247830990974,1.36290329002503,1.36971668707285,1.37391860507142,1.37636317778218,1.37787991645832,1.37866189290374,1.37896633830908,1.37872450740868,1.37802951643461,1.37698533501697,1.37570720074731,1.37430284658348,1.37278546485463,1.37114274659897,1.36945798086973,1.36768126525926,1.36582148673967,1.36393043654758,1.36200342597264,1.36003592609647,1.35805451270031,1.35605797045272,1.35405090489945,1.35207196770789,1.35007274276284,1.34806981123983,1.34607771131958
"sd2",202007,1.54998807929338,1.24007618750288,1.51673715979283,1.42772433173183,1.47230852291526,1.49568649998163,1.51000952825893,1.5192866177234,1.52555512609985,1.52970739410886,1.53246168873068,1.53426707100176,1.53536072463876,1.53582145036314,1.5357958066898,1.5354346672144,1.53476315006475,1.53389926860251,1.53288272170742,1.5317093740165,1.53040688365127,1.52902770823023,1.52757269595145,1.52609545752192,1.52455992275736,1.52296484556537,1.52132478856193,1.51964565145012,1.51793705831354,1.51621444792355,1.51447517138082,1.51273735197455,1.51100280855782
