"Rolling_time_month" "q_diag_month"
201301 0.541557798973267
201302 0.621808784775091
201303 0.471342231856988
201304 0.465381176849797
201305 0.410621460635752
201306 0.429048401035528
201307 0.461078103597168
201308 0.480056570320963
201309 0.721671488749212
201310 0.394394474592678
201311 0.484769526984424
201312 0.547895551710667
201401 0.366289561118162
201402 0.524772515684397
201403 0.427030623689914
201404 0.539548020886746
201405 0.404083918399168
201406 0.535889524595224
201407 0.478531175971224
201408 0.387588702723033
201409 0.422355559278402
201410 0.377791640090016
201411 0.242678064500752
201412 0.460737627018388
201501 0.454665450844877
201502 0.37020219576981
201503 0.394397827732828
201504 0.408345631113395
201505 0.412774852560637
201506 0.473647791270539
201507 0.496285655519878
201508 0.428699137423623
201509 0.36603004240535
201510 0.363163018171191
201511 0.550446311982215
201512 0.438352437659291
201601 0.473685000034207
201602 0.310326744844058
201603 0.492991441966266
201604 0.247244604410471
201605 0.42282646909217
201606 0.334081202992793
201607 0.244492932782132
201608 0.516179763829954
201609 0.404996966121469
201610 0.328566337571943
201611 0.284576227242347
201612 0.358832645521922
201701 0.34687950429283
201702 0.404179206863228
201703 0.366155059345317
201704 0.309559297925441
201705 0.448512360813853
201706 0.458622259265903
201707 0.358986174376322
201708 0.345400830318383
201709 0.348666534983244
201710 0.154206498829875
201711 0.309650289033826
201712 0.251058522819896
201801 0.336581928255212
201802 0.249647945525689
201803 0.278312497961432
201804 0.284782866687757
201805 0.329711663639694
201806 0.301332005814387
201807 0.216702273518223
201808 0.273319423531065
201809 0.251830642200594
201810 0.30937755995691
201811 0.160682429858302
201812 0.247605899770043
201901 0.151743514723833
201902 0.189551209753045
201903 0.266001295861556
201904 0.341972104902421
201905 0.301572384933901
201906 0.269052834647235
201907 0.229662967664706
201908 0.289194629734692
201909 0.305984909483775
201910 0.320518363344077
201911 0.233710445852842
201912 0.351424475751721
202001 0.297541225959091
202002 0.249290828320374
202003 0.172706525305694
202004 0.185279840021752
202005 0.202381158237941
202006 0.216062907648177
202007 0.213288594906573
202008 0.221499467268962
202009 0.27524172139312
202010 0.190016115049767
202011 0.261816578630927
202012 0.137592900021153
202101 0.133002997062638
202102 0.175982650321051
202103 0.180171349772217
202104 0.170189334468425
202105 0.276818976693006
202106 0.190659414892374
202107 0.240589830585025
202108 0.252403142279841
202109 0.182265051484341
202110 0.266191328160529
202111 0.170763839175771
202112 0.26659072194884
202201 0.141437756539266
202202 0.206954236311892
202203 0.168214307164098
202204 0.155479424765852
202205 0.139515393767293
202206 0.171224084624139
202207 0.235155581025049
202208 0.214059741112564
202209 0.238581149270705
202210 0.13012614429989
202211 0.205915468129249
202212 0.174276051494015
202301 0.282088856887654
202302 0.202389012481638
202303 0.256468464300568
202304 0.160340185957975
202305 0.202293893735438
202306 0.281318090146243
