"","","Optimal","standard","diag","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X0.7","X0.8","X0.9","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X2","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X3"
"1",201301,0.136081553415664,0.145912802671223,0.128798636801887,0.14440297952078,0.142254928702681,0.140148181091881,0.138264554126347,0.136569766202456,0.135049984627812,0.133699352707772,0.132497191137086,0.131416644158769,0.130434897679528,0.129541483145529,0.12872366953007,0.127965242534498,0.127267313700288,0.126620580529779,0.126011105008387,0.125438689298738,0.124900140200759,0.124396296645738,0.12392058927269,0.123472446394855,0.123048840121083,0.12264956078245,0.122266588469017,0.121899286821646,0.121543902044389,0.121203941132828,0.120880940646588,0.12057176951059,0.120272401960555
"2",201307,0.156247536864353,0.173587104779809,0.156100694147168,0.170825243470743,0.167176938529139,0.163727949444628,0.160693880791677,0.158025198311602,0.155651397786373,0.153547875548779,0.151681688756397,0.150012449412785,0.148501309997726,0.147124553586195,0.145863262589672,0.14469781013177,0.143625272051181,0.142633282649397,0.141702660676783,0.140829072657002,0.140008958908215,0.139241699667783,0.138516960384027,0.137833121656555,0.137185534317784,0.136572682862897,0.135986920230823,0.135426615499766,0.134888899596869,0.134373723238034,0.133881423607677,0.133408414152911,0.132952082070185
"3",201401,0.172100016716093,0.208980364894964,0.180274608019993,0.198629791511299,0.190327063229853,0.183501882321003,0.177838535901155,0.173040311518029,0.168911191188837,0.165320579445716,0.162171704672711,0.159380004155852,0.156871127767588,0.154599764278428,0.152537704123415,0.150649467204696,0.148915075989347,0.14731607688417,0.145828273186086,0.144440836984123,0.143148196792554,0.141941788680877,0.140807715285279,0.139739720053995,0.138730821807149,0.137777969377605,0.136873849091719,0.136013726821151,0.135194427836649,0.134412656288945,0.133668253223252,0.132955077189288,0.132272224353471
"4",201407,0.168875944213143,0.180171101400533,0.175643297496911,0.181162698578613,0.178786256060849,0.175610355885542,0.172383550197942,0.169319633717479,0.16646947110756,0.163844270995558,0.161404731915007,0.15915467266431,0.157059599634985,0.155097783026535,0.153265284142965,0.151546403762648,0.149933323247401,0.148413609224169,0.146975093827845,0.1456108437717,0.144313368646334,0.143085883362775,0.141917178130864,0.14080032313242,0.139730903635008,0.138707915248007,0.137727601586931,0.13678496906108,0.135876887712886,0.135001533049298,0.134158109512049,0.13334348402746,0.132556549587374
"5",201501,0.184005446464789,0.195348867918828,0.186874131649069,0.1956580611227,0.193853724468479,0.19156622985195,0.189263138200748,0.187073189510008,0.185038032507258,0.183170258872381,0.181432225762927,0.179819116781362,0.178298217161077,0.176854373885267,0.175495500793359,0.174212968847761,0.173000764397833,0.171843954235109,0.170740583822059,0.169689690910237,0.168685508033671,0.167730061019228,0.166814976021187,0.165932813391371,0.165079489682089,0.164258247334293,0.163463864678726,0.162694806676177,0.161948993416026,0.161224145610332,0.160522341266135,0.159840446755688,0.159177203656334
"6",201507,0.161723633976484,0.162617353083172,0.168148788559139,0.165333534991324,0.166393980442064,0.166422160050569,0.165989063180299,0.165350690581402,0.164601445572776,0.163844997460232,0.163076344501237,0.162312280836895,0.161546248578341,0.160782220115089,0.160037380525936,0.159310500046217,0.158603988746034,0.157912779670935,0.15723896362318,0.156586639962193,0.155951891246888,0.155338461538107,0.154740998107861,0.154155181607987,0.153578737633702,0.153017780061151,0.152468643078063,0.151933535274082,0.1514116194911,0.150899177307254,0.150398957178022,0.149908109398116,0.149426098838756
"7",201601,0.201058775455944,0.211138735644148,0.204710905065141,0.209731700881502,0.208699141544548,0.207271597027239,0.205675815669882,0.204089577127156,0.202533054524207,0.201039718995265,0.199595270044838,0.198206189464533,0.19687453770095,0.19559684227472,0.194373928350085,0.193205845852011,0.19208156270314,0.190996795136903,0.189946398375993,0.188937410821859,0.187966662570313,0.187029471420912,0.186126343967851,0.185253058913243,0.184403369566544,0.183580019535892,0.182780064836832,0.182005050460709,0.18125260896315,0.180518876938273,0.179804430975234,0.179105833995398,0.178424745200532
"8",201607,0.203207509915008,0.2096290297047,0.207086551423447,0.209280137789799,0.208901168503714,0.207864393915389,0.206538785019271,0.205120342060744,0.20368395949888,0.20227424113209,0.200894736695474,0.199550743725341,0.198252422790718,0.19699429290364,0.195780164191679,0.194614646697746,0.193486373530189,0.192391906905845,0.191327611053911,0.190300198620224,0.189303977441004,0.188337862100803,0.187405399986224,0.186502289359516,0.18562330089876,0.184770483879469,0.183939741640865,0.183133370055783,0.182347203878383,0.181579608417304,0.180831105073221,0.180099731430493,0.179385185205571
"9",201701,0.201421023216882,0.222458665711701,0.20473378431773,0.214343477773856,0.210382300176966,0.207314159840309,0.204736480337572,0.202488647201501,0.200467624686467,0.198651202099467,0.196986097271746,0.195437944433417,0.193988955897662,0.19262129962109,0.19132305868468,0.190094450986948,0.188918719480596,0.18779116620265,0.186704534010824,0.185661995333284,0.184656328948038,0.183690165584924,0.18276343550452,0.181868175487288,0.180999392288184,0.180159577455186,0.17934410730793,0.178553534969786,0.177784038410898,0.177032216987794,0.176298215001261,0.175581538558304,0.17488034634625
"10",201707,0.163791232065023,0.171682185107279,0.162113827263314,0.168666202477169,0.167960911177722,0.167420022635264,0.166962004885863,0.166548422235594,0.166126997320624,0.165730888164605,0.165370424998265,0.16502204282959,0.164701948844562,0.164396576080595,0.164099390782019,0.163810094637678,0.163520964223866,0.163233795252171,0.162949773750012,0.162678426970057,0.162412371742954,0.162155616093587,0.161910815235902,0.161673234512244,0.161437079962574,0.161204514889819,0.160972613770172,0.160745403217409,0.160520439135315,0.160295284062672,0.160072855562332,0.159851985668913,0.159631387584531
