"Rolling_time_month" "q_id_month"
201301 0.5
201302 0.8
201303 1
201304 0.6
201305 0.5
201306 0.8
201307 0.6
201308 0.9
201309 0.6
201310 0.5
201311 0.8
201312 0.9
201401 0.6
201402 0.6
201403 0.6
201404 0.7
201405 0.3
201406 0.7
201407 0.7
201408 0.9
201409 0.8
201410 0.4
201411 0.7
201412 0.5
201501 0.5
201502 0.5
201503 0.6
201504 0.5
201505 0.4
201506 0.7
201507 0.6
201508 0.6
201509 0.5
201510 0.4
201511 0.4
201512 0.5
201601 0.6
201602 0.5
201603 0.6
201604 0.6
201605 0.6
201606 0.7
201607 0.5
201608 0.7
201609 0.7
201610 0.6
201611 0.6
201612 0.5
201701 0.5
201702 0.5
201703 0.4
201704 0.5
201705 0.6
201706 0.6
201707 0.6
201708 0.4
201709 0.7
201710 0.5
201711 0.6
201712 0.5
201801 0.8
201802 0.6
201803 0.6
201804 0.6
201805 0.5
201806 0.7
201807 0.7
201808 0.6
201809 0.6
201810 0.7
201811 0.5
201812 0.7
201901 0.7
201902 0.6
201903 0.7
201904 0.5
201905 0.6
201906 0.7
201907 0.5
201908 0.7
201909 0.8
201910 0.9
201911 0.7
201912 1
202001 0.8
202002 0.7
202003 0.9
202004 0.7
202005 0.4
202006 0.4
202007 0.5
202008 0.5
202009 0.4
202010 0.6
202011 0.7
202012 0.6
202101 0.5
202102 0.6
202103 0.8
202104 0.5
202105 0.8
202106 0.7
202107 0.7
202108 0.6
202109 0.9
202110 0.7
202111 0.7
202112 0.7
202201 0.7
202202 0.8
202203 1
202204 0.9
202205 1.2
202206 1.2
202207 0.9
202208 0.8
202209 1
202210 0.9
202211 1
202212 0.8
202301 0.7
202302 0.8
202303 0.7
202304 0.7
202305 0.7
202306 0.8
