"","","Optimal","standard","diag","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X0.7","X0.8","X0.9","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X2","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X3"
"1",201301,0.124940596138606,0.0904669563134322,0.0275369683413068,0.121378298636418,0.126971409891162,0.129343847715353,0.130303578279669,0.1306175124846,0.130593120448025,0.13037312962065,0.13004428445243,0.129654646487228,0.12921783808318,0.128761843243845,0.128283708234777,0.127791317180463,0.127310795453003,0.126828961963834,0.12635026620381,0.125875138974598,0.125406250194282,0.124946441208142,0.124503090314244,0.1240763848388,0.123660420469293,0.123261681757476,0.122879191850393,0.122512090968104,0.122152512892401,0.121799406990943,0.121455340653229,0.121125918371355,0.120804338044604
"2",201307,0.147377346658152,0.0645422289902416,0.0546387425724458,0.123671710381548,0.137159375208208,0.143485112774718,0.146942164863456,0.149048857401027,0.15042278044076,0.151326431722059,0.151911075112394,0.152268690111969,0.152462889698308,0.152549539012161,0.152545366068767,0.152476430216639,0.152367446591585,0.152218615060674,0.152039449935546,0.151832021256728,0.151603877897437,0.151359177009895,0.151107265288671,0.150850629004415,0.150587690214546,0.150329332811476,0.150075646977023,0.149826261715691,0.149575251867958,0.149321014267756,0.149067845489016,0.148820761848132,0.148574239763126
"3",201401,0.166924936130295,0.0677141558833278,0.051599385845604,0.144455789464936,0.15991124170112,0.166087972646444,0.168961493462155,0.170363380225341,0.171044754693584,0.171283474208229,0.171254909965668,0.171033627273923,0.170693283513521,0.170275431065672,0.169803326923408,0.169309562730967,0.168803424296873,0.168284468668674,0.167761484325408,0.167236937650076,0.16671767713863,0.166202592750736,0.165696678983687,0.165196875625937,0.164702132401959,0.164221251268215,0.163758514872505,0.163312757668266,0.162876326286268,0.16244672015486,0.162028851516328,0.161624138881579,0.1612277781207
"4",201407,0.154702045441466,0.0390491100064574,0.0643291864223217,0.120232418458607,0.138309692160128,0.146305626823339,0.150537833091009,0.153005387873332,0.154557290177294,0.155495772857763,0.156063964594589,0.156374276001401,0.15650434058742,0.156501471957768,0.156396483692276,0.156237402433945,0.156036918792394,0.155796889295824,0.1555375367581,0.155260793335597,0.154971714261762,0.154673756787624,0.154374890709097,0.154070302786058,0.153764565477064,0.153462930066771,0.153166931534312,0.152876316226021,0.152587680932562,0.152298526242154,0.152014302604739,0.151739003334922,0.151467850183402
"5",201501,0.166906189762967,0.0465325195706665,0.0272327065758482,0.13238609028634,0.15056412942736,0.158613025816395,0.163051461940236,0.165797901873464,0.16768811759035,0.168992834845328,0.169917259457091,0.170570926634434,0.17103843933413,0.171364565663388,0.171601106443075,0.171775170602091,0.171898917645157,0.171978616989466,0.172040620527746,0.172072222425915,0.172081568711483,0.172077484872244,0.172065345047203,0.172038663722445,0.172001899035665,0.171959977549662,0.171915520994084,0.171868079720183,0.171815286334922,0.171757718973777,0.171701366904111,0.171648272770488,0.171591380964749
"6",201507,0.153262962222137,0.0632070093543942,0.0149322882777736,0.125686763727318,0.139429078241496,0.145552453189435,0.149008583502569,0.151141862201208,0.152644850839853,0.153720090137024,0.154512914081278,0.155106691098988,0.155566386440296,0.155921365964533,0.15621435055141,0.156455493024503,0.156654112695397,0.156824198557994,0.156978893582409,0.157107305973319,0.157215175050879,0.157309480054481,0.157394736610078,0.157466705281896,0.157529591982667,0.157583943115803,0.15763457371409,0.157680049424683,0.157718852994791,0.157753343847505,0.157786717835366,0.157820085389623,0.157846701556919
"7",201601,0.197519431883062,0.106399425542046,0.00365041759741348,0.167937456538438,0.182105880844898,0.1883966776497,0.191808919517253,0.193745933306415,0.194918180099259,0.195621846081389,0.196003532065046,0.196171787715056,0.196197758688993,0.196121630866915,0.195987302139113,0.19580389886826,0.195583741356139,0.19534982158846,0.195111971014044,0.194859870471846,0.19460003578334,0.194335843575148,0.194069599592168,0.193801504877498,0.19353591195814,0.193271101200062,0.193011342638801,0.192754948052094,0.19249661175507,0.192240152403468,0.191989342916711,0.191741891167296,0.191495834098479
"8",201607,0.215152047353855,0.161155126996742,-0.00702435827862029,0.200157839367814,0.208385687905718,0.211489092340858,0.212699038534415,0.212922990245931,0.212633636128406,0.212067327342656,0.211349956537643,0.21055654210819,0.209715654051776,0.20885003840612,0.207990455099157,0.207130471174835,0.206286100785717,0.205469450180735,0.204685065638075,0.203924564089216,0.20318827787652,0.202477524067606,0.201792893647316,0.201130956883093,0.200491001239337,0.199868079904123,0.199266784397995,0.198684661991819,0.198114840694141,0.197560648557445,0.197024988000767,0.196505860803015,0.196000127065315
"9",201701,0.229622770094211,0.162591538021137,-0.0293216469722701,0.211861108362063,0.219682776020518,0.222498026270267,0.223329375836862,0.223126986989903,0.222369977123948,0.221338549947991,0.220159253909609,0.218921322866661,0.217656013259931,0.216391635983125,0.215160675376422,0.213946311727959,0.212767485650647,0.211631540898586,0.210543109098639,0.209491544210919,0.208476156677307,0.207498768694089,0.20656224336593,0.205661791432742,0.204792463715827,0.203947120960433,0.203127313030231,0.202334718849438,0.201562328549155,0.200811465439729,0.200083761019654,0.199379592056685,0.198695052281643
"10",201707,0.204768653268663,0.13619896285865,-0.0423846914816154,0.185827184130068,0.193681440230887,0.197115156513587,0.198655711837815,0.199216207147156,0.199243450439782,0.198931289386321,0.198406432617498,0.197772490739404,0.197068464305541,0.196328955973354,0.195578329835409,0.194819433212352,0.194062668146975,0.193319098232049,0.192598681774286,0.191888840347268,0.19119553215924,0.190525776822739,0.189876291975751,0.189245930144554,0.188631063175072,0.188030687864253,0.187444709600346,0.186873347645311,0.186310660629399,0.185758637465531,0.185218538029965,0.184689691368276,0.184171879060106
