"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.39490872139773,3.15864043845349
"2",0.4,3.36803797711457,3.13816225620498
"3",0.6,3.34443957617862,3.12110191429054
"4",0.8,3.32411351858986,3.10745941271042
"5",1,3.30705980434832,3.09723475146455
"6",1.2,3.29327843345396,3.09042793055289
"7",1.4,3.28276940590682,3.08703894997544
"8",1.6,3.27553272170687,3.08706780973229
"9",1.8,3.27156838085412,3.09051450982334
"10",2,3.27087638334858,3.09737905024868
"11",2.2,3.27345672919023,3.10766143100817
"12",2.4,3.2793094183791,3.12136165210194
"13",2.6,3.28843445091515,3.13847971352994
"14",2.8,3.30083182679841,3.15901561529214
"15",3,3.31650154602887,3.18296935738861
"16",3.2,3.33544360860654,3.21034093981929
"17",3.4,3.3576580145314,3.24113036258425
"18",3.6,3.38314476380346,3.27533762568351
"19",3.8,3.41190385642273,3.31296272911682
"20",4,3.4439352923892,3.35400567288455
"21",4.2,3.47923907170287,3.39846645698646
"22",4.4,3.51781519436374,3.44634508142256
"23",4.6,3.55966366037181,3.49764154619294
"24",4.8,3.60478446972708,3.55235585129753
"25",5,3.65317762242956,3.61048799673645
"26",5.2,3.70484311847924,3.6720379825095
"27",5.4,3.75978095787611,3.73700580861679
"28",5.6,3.81799114062019,3.80539147505821
"29",5.8,3.87947366671146,3.87719498183412
"30",6,3.94422853614995,3.95241632894408
