"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.43670765678741,3.32411112842145
"2",0.4,3.39865418059304,3.29993960679501
"3",0.6,3.3653211097488,3.28111658403678
"4",0.8,3.33670844425467,3.26764206014675
"5",1,3.31281618411066,3.25951603512496
"6",1.2,3.29364432931677,3.25673850897117
"7",1.4,3.279192879873,3.25930948168568
"8",1.6,3.26946183577935,3.26722895326828
"9",1.8,3.26445119703581,3.28049692371917
"10",2,3.26416096364239,3.29911339303815
"11",2.2,3.26859113559909,3.32307836122529
"12",2.4,3.2777417129059,3.35239182828068
"13",2.6,3.29161269556284,3.38705379420414
"14",2.8,3.31020408356988,3.42706425899585
"15",3,3.33351587692705,3.47242322265573
"16",3.2,3.36154807563433,3.52313068518373
"17",3.4,3.39430067969174,3.57918664657993
"18",3.6,3.43177368909926,3.6405911068443
"19",3.8,3.47396710385689,3.70734406597687
"20",4,3.52088092396465,3.77944552397757
"21",4.2,3.57251514942252,3.8568954808465
"22",4.4,3.62886978023052,3.93969393658357
"23",4.6,3.68994481638862,4.02784089118878
"24",4.8,3.75574025789685,4.12133634466217
"25",5,3.82625610475519,4.22018029700381
"26",5.2,3.90149235696365,4.32437274821357
"27",5.4,3.98144901452223,4.43391369829155
"28",5.6,4.06612607743092,4.54880314723754
"29",5.8,4.15552354568974,4.66904109505186
"30",6,4.24964141929866,4.79462754173433
