"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.35340875862587,3.47805713311463
"2",0.4,3.33175684552241,3.45270194609575
"3",0.6,3.31245649438604,3.42948207761135
"4",0.8,3.29550770521672,3.40839752766127
"5",1,3.28091047801445,3.38944829624569
"6",1.2,3.26866481277924,3.37263438336459
"7",1.4,3.25877070951108,3.35795578901795
"8",1.6,3.25122816820999,3.34541251320566
"9",1.8,3.24603718887594,3.33500455592791
"10",2,3.24319777150896,3.32673191718454
"11",2.2,3.24270991610903,3.32059459697561
"12",2.4,3.24457362267614,3.31659259530104
"13",2.6,3.24878889121032,3.31472591216098
"14",2.8,3.25535572171156,3.31499454755542
"15",3,3.26427411417984,3.31739850148428
"16",3.2,3.2755440686152,3.32193777394758
"17",3.4,3.2891655850176,3.32861236494516
"18",3.6,3.30513866338705,3.33742227447738
"19",3.8,3.32346330372356,3.34836750254396
"20",4,3.34413950602713,3.36144804914505
"21",4.2,3.36716727029775,3.37666391428048
"22",4.4,3.39254659653543,3.39401509795035
"23",4.6,3.42027748474015,3.41350160015467
"24",4.8,3.45035993491195,3.43512342089343
"25",5,3.4827939470508,3.45888056016673
"26",5.2,3.51757952115668,3.48477301797447
"27",5.4,3.55471665722964,3.51280079431647
"28",5.6,3.59420535526965,3.54296388919304
"29",5.8,3.63604561527673,3.57526230260395
"30",6,3.68023743725085,3.60969603454936
