"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.48849650678645,3.29922321050685
"2",0.4,3.45471890120138,3.26170110869913
"3",0.6,3.42565002212962,3.22883273084073
"4",0.8,3.40128986957118,3.20061807693162
"5",1,3.38163844352605,3.1770571469717
"6",1.2,3.36669574399423,3.15814994096117
"7",1.4,3.35646177097573,3.14389645889989
"8",1.6,3.35093652447055,3.13429670078788
"9",1.8,3.35012000447867,3.12935066662517
"10",2,3.35401221100011,3.12905835641175
"11",2.2,3.36261314403487,3.13341977014762
"12",2.4,3.37592280358294,3.14243490783267
"13",2.6,3.39394118964432,3.15610376946708
"14",2.8,3.41666830221902,3.17442635505083
"15",3,3.44410414130703,3.19740266458377
"16",3.2,3.47624870690835,3.22503269806603
"17",3.4,3.51310199902299,3.25731645549766
"18",3.6,3.55466401765094,3.29425393687842
"19",3.8,3.6009347627922,3.3358451422086
"20",4,3.65191423444678,3.38209007148804
"21",4.2,3.70760243261468,3.43298872471662
"22",4.4,3.76799935729588,3.4885411018946
"23",4.6,3.8331050084904,3.54874720302186
"24",4.8,3.90291938619823,3.61360702809835
"25",5,3.97744249041938,3.68312057712421
"26",5.2,4.05667432115384,3.75728785009927
"27",5.4,4.14061487840162,3.83610884702361
"28",5.6,4.22926416216271,3.91958356789733
"29",5.8,4.32262217243712,4.00771201272022
"30",6,4.42068890922484,4.10049418149249
