"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.50209555626274,3.52615163930705
"2",0.4,3.46084227595782,3.49023498288742
"3",0.6,3.42432401893576,3.45932208022119
"4",0.8,3.39254078519655,3.43341293130798
"5",1,3.36549257474019,3.41250753614801
"6",1.2,3.34317938756667,3.39660589474123
"7",1.4,3.325601223676,3.38570800708764
"8",1.6,3.31275808306818,3.37981387318722
"9",1.8,3.30464996574321,3.37892349303996
"10",2,3.30127687170109,3.38303686664596
"11",2.2,3.30263880094181,3.39215399400508
"12",2.4,3.30873575346538,3.40627487511739
"13",2.6,3.31956772927181,3.42539950998291
"14",2.8,3.33513472836108,3.4495278986016
"15",3,3.3554367507332,3.4786600409735
"16",3.2,3.38047379638817,3.51279593709849
"17",3.4,3.41024586532599,3.55193558697677
"18",3.6,3.44475295754666,3.59607899060815
"19",3.8,3.48399507305017,3.64522614799288
"20",4,3.52797221183653,3.6993770591306
"21",4.2,3.57668437390574,3.75853172402152
"22",4.4,3.6301315592578,3.8226901426657
"23",4.6,3.68831376789271,3.89185231506306
"24",4.8,3.75123099981048,3.96601824121362
"25",5,3.81888325501108,4.0451879211173
"26",5.2,3.89127053349453,4.12936135477412
"27",5.4,3.96839283526084,4.21853854218428
"28",5.6,4.05025016030998,4.31271948334752
"29",5.8,4.13684250864199,4.41190417826409
"30",6,4.22816988025684,4.51609262693358
