"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.43409229484172,3.54870129774213
"2",0.4,3.41254281366028,3.52716152779452
"3",0.6,3.39346672198859,3.50799303953527
"4",0.8,3.37686401982665,3.49119583296439
"5",1,3.36273470717445,3.47676990808182
"6",1.2,3.35107878403201,3.46471526488761
"7",1.4,3.34189625039929,3.45503190338164
"8",1.6,3.33518710627633,3.44771982356409
"9",1.8,3.33095135166312,3.44277902543488
"10",2,3.32918898655965,3.44020950899394
"11",2.2,3.32990001096593,3.4400112742414
"12",2.4,3.33308442488195,3.44218432117714
"13",2.6,3.33874222830772,3.44672864980127
"14",2.8,3.34687342124324,3.45364426011368
"15",3,3.3574780036885,3.46293115211444
"16",3.2,3.3705559756435,3.47458932580349
"17",3.4,3.38610733710826,3.48861878118101
"18",3.6,3.40413208808277,3.50501951824677
"19",3.8,3.42463022856701,3.52379153700086
"20",4,3.44760175856101,3.54493483744326
"21",4.2,3.47304667806473,3.56844941957404
"22",4.4,3.50096498707822,3.59433528339317
"23",4.6,3.53135668560145,3.62259242890061
"24",4.8,3.56422177363442,3.65322085609635
"25",5,3.59956025117714,3.68622056498046
"26",5.2,3.63737211822961,3.72159155555298
"27",5.4,3.67765737479182,3.75933382781373
"28",5.6,3.72041602086378,3.7994473817628
"29",5.8,3.76564805644549,3.84193221740026
"30",6,3.81335348153694,3.88678833472609
