"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.43037135837081,3.81252151855989
"2",0.4,3.39412166605061,3.7690228892424
"3",0.6,3.36235951672814,3.72965047215028
"4",0.8,3.33508491040342,3.69440426728345
"5",1,3.31229784707643,3.66328427464197
"6",1.2,3.29399832674719,3.63629049422578
"7",1.4,3.28018634941568,3.61342292603499
"8",1.6,3.2708619150819,3.59468157006955
"9",1.8,3.26602502374586,3.58006642632939
"10",2,3.26567567540756,3.56957749481463
"11",2.2,3.269813870067,3.56321477552511
"12",2.4,3.27843960772418,3.56097826846099
"13",2.6,3.29155288837909,3.5628679736222
"14",2.8,3.30915371203175,3.56888389100872
"15",3,3.33124207868214,3.57902602062059
"16",3.2,3.35781798833027,3.59329436245783
"17",3.4,3.38888144097613,3.61168891652032
"18",3.6,3.42443243661973,3.63420968280825
"19",3.8,3.46447097526107,3.66085666132142
"20",4,3.50899705690016,3.69162985206003
"21",4.2,3.55801068153697,3.72652925502384
"22",4.4,3.61151184917153,3.76555487021311
"23",4.6,3.66950055980382,3.80870669762765
"24",4.8,3.73197681343385,3.85598473726757
"25",5,3.79894061006162,3.90738898913284
"26",5.2,3.87039194968712,3.96291945322334
"27",5.4,3.94633083231037,4.02257612953934
"28",5.6,4.02675725793135,4.08635901808054
"29",5.8,4.11167122655007,4.15426811884712
"30",6,4.20107273816652,4.22630343183905
