"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.42634266727661,3.52723602665003
"2",0.4,3.39710227953443,3.49350914990438
"3",0.6,3.37100859431684,3.46309627200894
"4",0.8,3.34806161162382,3.43599739296361
"5",1,3.3282613314554,3.41221251276841
"6",1.2,3.31160775381155,3.39174163142343
"7",1.4,3.29810087869228,3.3745847489285
"8",1.6,3.28774070609759,3.36074186528373
"9",1.8,3.28052723602748,3.3502129804891
"10",2,3.27646046848197,3.34299809454463
"11",2.2,3.27554040346102,3.3390972074503
"12",2.4,3.27776704096466,3.33851031920606
"13",2.6,3.28314038099289,3.34123742981201
"14",2.8,3.29166042354569,3.34727853926805
"15",3,3.30332716862307,3.35663364757428
"16",3.2,3.31814061622504,3.36930275473062
"17",3.4,3.33610076635158,3.3852858607371
"18",3.6,3.35720761900272,3.4045829655937
"19",3.8,3.38146117417843,3.42719406930044
"20",4,3.40886143187872,3.45311917185734
"21",4.2,3.43940839210359,3.48235827326437
"22",4.4,3.47310205485306,3.51491137352156
"23",4.6,3.50994242012709,3.55077847262884
"24",4.8,3.54992948792571,3.58995957058632
"25",5,3.59306325824891,3.63245466739389
"26",5.2,3.63934373109669,3.67826376305157
"27",5.4,3.68877090646906,3.72738685755943
"28",5.6,3.74134478436599,3.7798239509174
"29",5.8,3.79706536478753,3.83557504312561
"30",6,3.85593264773364,3.89464013418381
