"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.31438417114027,3.52228814627016
"2",0.4,3.27436879396202,3.45901337773519
"3",0.6,3.23901003840572,3.40049884233835
"4",0.8,3.20830790447137,3.34674454007965
"5",1,3.18226239215896,3.29775047095896
"6",1.2,3.16087350146849,3.25351663497637
"7",1.4,3.14414123239998,3.2140430321319
"8",1.6,3.1320655849534,3.17932966242552
"9",1.8,3.12464655912878,3.14937652585725
"10",2,3.12188415492609,3.12418362242695
"11",2.2,3.12377837234536,3.10375095213488
"12",2.4,3.13032921138656,3.08807851498085
"13",2.6,3.14153667204971,3.07716631096487
"14",2.8,3.15740075433482,3.071014340087
"15",3,3.17792145824187,3.0696226023472
"16",3.2,3.20309878377085,3.0729910977455
"17",3.4,3.23293273092178,3.08111982628193
"18",3.6,3.26742329969467,3.09400878795638
"19",3.8,3.30657049008949,3.11165798276897
"20",4,3.35037430210626,3.13406741071963
"21",4.2,3.39883473574497,3.16123707180838
"22",4.4,3.45195179100564,3.19316696603523
"23",4.6,3.50972546788824,3.22985709340012
"24",4.8,3.5721557663928,3.27130745390311
"25",5,3.63924268651929,3.31751804754422
"26",5.2,3.71098622826774,3.36848887432342
"27",5.4,3.78738639163812,3.42421993424067
"28",5.6,3.86844317663045,3.48471122729602
"29",5.8,3.95415658324473,3.54996275348952
"30",6,4.04452661148095,3.61997451282104
