"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.42207241698662,3.42923978043299
"2",0.4,3.40169445877249,3.40727747842417
"3",0.6,3.38368170295471,3.3876959615805
"4",0.8,3.36803414953329,3.37049522990232
"5",1,3.35475179850824,3.35567528338923
"6",1.2,3.34383464987953,3.34323612204151
"7",1.4,3.33528270364719,3.33317774585911
"8",1.6,3.32909595981121,3.32550015484185
"9",1.8,3.32527441837159,3.32020334899
"10",2,3.32381807932833,3.31728732830345
"11",2.2,3.32472694268142,3.316752092782
"12",2.4,3.32800100843087,3.31859764242603
"13",2.6,3.3336402765767,3.32282397723526
"14",2.8,3.34164474711887,3.32943109720981
"15",3,3.35201442005741,3.33841900234964
"16",3.2,3.36474929539231,3.34978769265475
"17",3.4,3.37984937312356,3.36353716812515
"18",3.6,3.39731465325119,3.37966742876084
"19",3.8,3.41714513577516,3.39817847456174
"20",4,3.43934082069549,3.41907030552797
"21",4.2,3.46390170801219,3.44234292165952
"22",4.4,3.49082779772524,3.46799632295628
"23",4.6,3.52011908983465,3.4960305094184
"24",4.8,3.55177558434044,3.52644548104581
"25",5,3.58579728124256,3.55924123783847
"26",5.2,3.62218418054107,3.59441777979645
"27",5.4,3.66093628223591,3.63197510691958
"28",5.6,3.70205358632713,3.67191321920803
"29",5.8,3.74553609281471,3.71423211666198
"30",6,3.79138380169862,3.75893179928102
