"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.42706107787399,3.5085540472769
"2",0.4,3.40419462238911,3.49080058543709
"3",0.6,3.38461285193378,3.47611006175214
"4",0.8,3.36831576650804,3.46448247622193
"5",1,3.35530336611184,3.45591782884655
"6",1.2,3.34557565074521,3.45041611962596
"7",1.4,3.33913262040815,3.4479773485602
"8",1.6,3.33597427510065,3.44860151564914
"9",1.8,3.33610061482271,3.45228862089295
"10",2,3.33951163957434,3.45903866429155
"11",2.2,3.34620734935553,3.46885164584492
"12",2.4,3.35618774416629,3.48172756555312
"13",2.6,3.36945282400662,3.49766642341617
"14",2.8,3.38600258887651,3.51666821943391
"15",3,3.40583703877597,3.53873295360651
"16",3.2,3.42895617370498,3.5638606259339
"17",3.4,3.45535999366355,3.59205123641603
"18",3.6,3.4850484986517,3.62330478505303
"19",3.8,3.51802168866941,3.65762127184478
"20",4,3.55427956371668,3.69500069679134
"21",4.2,3.59382212379352,3.7354430598927
"22",4.4,3.63664936889993,3.77894836114886
"23",4.6,3.68276129903589,3.82551660055983
"24",4.8,3.73215791420142,3.87514777812551
"25",5,3.78483921439652,3.92784189384606
"26",5.2,3.84080519962118,3.98359894772142
"27",5.4,3.90005586987541,4.04241893975153
"28",5.6,3.96259122515919,4.1043018699364
"29",5.8,4.02841126547255,4.16924773827618
"30",6,4.09751599081546,4.23725654477081
