"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.32385617309241,2.60553421741738
"2",0.4,3.27872881280824,2.57754181162592
"3",0.6,3.23841673440718,2.55519209977209
"4",0.8,3.20291993788923,2.53848508185588
"5",1,3.1722384232544,2.52742075787727
"6",1.2,3.14637219050267,2.52199912783624
"7",1.4,3.12532123963407,2.52222019173287
"8",1.6,3.10908557064857,2.52808394956707
"9",1.8,3.09766518354619,2.53959040133887
"10",2,3.09106007832691,2.55673954704834
"11",2.2,3.08927025499075,2.57953138669537
"12",2.4,3.0922957135377,2.60796592028005
"13",2.6,3.10013645396777,2.6420431478023
"14",2.8,3.11279247628094,2.68176306926218
"15",3,3.13026378047723,2.72712568465968
"16",3.2,3.15255036655663,2.77813099399479
"17",3.4,3.17965223451914,2.83477899726747
"18",3.6,3.21156938436477,2.8970696944778
"19",3.8,3.24830181609351,2.9650030856257
"20",4,3.28984952970536,3.03857917071128
"21",4.2,3.33621252520032,3.1177979497344
"22",4.4,3.38739080257839,3.20265942269515
"23",4.6,3.44338436183958,3.2931635895935
"24",4.8,3.50419320298388,3.38931045042949
"25",5,3.56981732601129,3.49110000520311
"26",5.2,3.64025673092181,3.59853225391432
"27",5.4,3.71551141771545,3.71160719656306
"28",5.6,3.79558138639219,3.83032483314957
"29",5.8,3.88046663695206,3.95468516367359
"30",6,3.97016716939502,4.08468818813516
