"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.42570352545618,3.19549191127616
"2",0.4,3.38438284909691,3.14114706701492
"3",0.6,3.34785474752843,3.09150590934975
"4",0.8,3.31611922075075,3.04656843828063
"5",1,3.28917626876386,3.00633465380762
"6",1.2,3.26702589156777,2.97080455593062
"7",1.4,3.24966808916247,2.93997814464961
"8",1.6,3.23710286154796,2.91385541996472
"9",1.8,3.22933020872425,2.89243638187582
"10",2,3.22635013069133,2.87572103038304
"11",2.2,3.22816262744921,2.8637093654863
"12",2.4,3.23476769899788,2.85640138718557
"13",2.6,3.24616534533734,2.85379709548089
"14",2.8,3.2623555664676,2.85589649037225
"15",3,3.28333836238866,2.86269957185965
"16",3.2,3.30911373310051,2.87420633994314
"17",3.4,3.33968167860315,2.89041679462271
"18",3.6,3.37504219889659,2.91133093589821
"19",3.8,3.41519529398081,2.9369487637699
"20",4,3.46014096385583,2.96727027823763
"21",4.2,3.50987920852165,3.00229547930132
"22",4.4,3.56441002797827,3.04202436696101
"23",4.6,3.62373342222567,3.0864569412169
"24",4.8,3.68784939126388,3.13559320206875
"25",5,3.75675793509287,3.18943314951667
"26",5.2,3.83045905371266,3.2479767835608
"27",5.4,3.90895274712325,3.31122410420063
"28",5.6,3.99223901532463,3.37917511143682
"29",5.8,4.0803178583168,3.45182980526882
"30",6,4.17318927609976,3.52918818569704
