"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.3548697791715,3.16012169989357
"2",0.4,3.33036295565014,3.14416941844827
"3",0.6,3.30903274929011,3.13150552239385
"4",0.8,3.29087916009141,3.12213001173062
"5",1,3.27590218805404,3.11604288645839
"6",1.2,3.264101833178,3.11324414657715
"7",1.4,3.25547809546329,3.11373379208698
"8",1.6,3.25003097490991,3.11751182298789
"9",1.8,3.24776047151787,3.12457823927982
"10",2,3.24866658528714,3.13493304096278
"11",2.2,3.25274931621776,3.1485762280368
"12",2.4,3.2600086643097,3.16550780050185
"13",2.6,3.27044462956298,3.18572775835798
"14",2.8,3.28405721197758,3.20923610160516
"15",3,3.30084641155351,3.23603283024327
"16",3.2,3.32081222829077,3.26611794427251
"17",3.4,3.34395466218936,3.29949144369276
"18",3.6,3.37027371324929,3.33615332850415
"19",3.8,3.39976938147054,3.37610359870647
"20",4,3.43244166685312,3.41934225429983
"21",4.2,3.46829056939703,3.46586929528437
"22",4.4,3.50731608910228,3.51568472165978
"23",4.6,3.54951822596885,3.56878853342632
"24",4.8,3.59489697999677,3.6251807305838
"25",5,3.643452351186,3.68486131313248
"26",5.2,3.69518433953657,3.74783028107215
"27",5.4,3.75009294504846,3.81408763440289
"28",5.6,3.80817816772169,3.88363337312461
"29",5.8,3.86944000755625,3.95646749723733
"30",6,3.93387846455213,4.03259000674124
