"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.48664304262899,3.83331583890623
"2",0.4,3.46024104494983,3.80097807756494
"3",0.6,3.43699024221435,3.77171415340955
"4",0.8,3.41689063442255,3.74552406644009
"5",1,3.39994222157443,3.7224078166567
"6",1.2,3.38614500367,3.7023654040591
"7",1.4,3.37549898070925,3.68539682864748
"8",1.6,3.36800415269218,3.67150209042183
"9",1.8,3.36366051961879,3.66068118938208
"10",2,3.36246808148909,3.65293412552824
"11",2.2,3.36442683830307,3.64826089886033
"12",2.4,3.36953679006074,3.64666150937827
"13",2.6,3.37779793676209,3.64813595708227
"14",2.8,3.38921027840711,3.65268424197211
"15",3,3.40377381499582,3.66030636404788
"16",3.2,3.42148854652821,3.67100232330969
"17",3.4,3.44235447300429,3.68477211975728
"18",3.6,3.46637159442405,3.7016157533909
"19",3.8,3.49353991078749,3.72153322421048
"20",4,3.52385942209462,3.74452453221586
"21",4.2,3.55733012834542,3.77058967740725
"22",4.4,3.59395202953991,3.79972865978453
"23",4.6,3.63372512567809,3.83194147934782
"24",4.8,3.67664941675995,3.86722813609695
"25",5,3.72272490278549,3.90558863003199
"26",5.2,3.77195158375471,3.94702296115297
"27",5.4,3.82432945966761,3.99153112945996
"28",5.6,3.87985853052419,4.03911313495283
"29",5.8,3.93853879632447,4.08976897763172
"30",6,4.00037025706843,4.14349865749639
