"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.3672490014748,3.0965381095807
"2",0.4,3.34344593617958,3.07334239690841
"3",0.6,3.32210363261401,3.05229412734154
"4",0.8,3.30322209077811,3.03339330087997
"5",1,3.28680131067188,3.01663991752382
"6",1.2,3.27284129229531,3.00203397727311
"7",1.4,3.26134203564842,2.98957548012778
"8",1.6,3.25230354073119,2.97926442608778
"9",1.8,3.24572580754362,2.97110081515321
"10",2,3.24160883608571,2.96508464732403
"11",2.2,3.23995262635748,2.96121592260032
"12",2.4,3.24075717835891,2.95949464098194
"13",2.6,3.24402249209001,2.95992080246896
"14",2.8,3.24974856755075,2.96249440706139
"15",3,3.25793540474119,2.96721545475916
"16",3.2,3.26858300366128,2.97408394556238
"17",3.4,3.28169136431105,2.98309987947091
"18",3.6,3.29726048669047,2.99426325648495
"19",3.8,3.31529037079956,3.00757407660435
"20",4,3.33578101663832,3.02303233982905
"21",4.2,3.35873242420674,3.04063804615923
"22",4.4,3.38414459350483,3.06039119559489
"23",4.6,3.41201752453259,3.08229178813574
"24",4.8,3.44235121729001,3.10633982378201
"25",5,3.4751456717771,3.13253530253382
"26",5.2,3.51040088799385,3.16087822439099
"27",5.4,3.54811686594027,3.19136858935348
"28",5.6,3.58829360561635,3.22400639742145
"29",5.8,3.63093110702209,3.25879164859473
"30",6,3.67602937015751,3.29572434287349
