"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.41709681558085,3.42020879861701
"2",0.4,3.3735854823112,3.3774090040392
"3",0.6,3.33476468904205,3.33828982525328
"4",0.8,3.30063443577341,3.30285126225928
"5",1,3.27119472250528,3.27109331505718
"6",1.2,3.24644554923765,3.24301598364702
"7",1.4,3.22638691597053,3.2186192680288
"8",1.6,3.21101882270391,3.19790316820243
"9",1.8,3.2003412694378,3.18086768416805
"10",2,3.1943542561722,3.1675128159256
"11",2.2,3.1930577829071,3.157838563475
"12",2.4,3.1964518496425,3.15184492681636
"13",2.6,3.20453645637841,3.14953190594957
"14",2.8,3.21731160311484,3.15089950087479
"15",3,3.23477728985176,3.15594771159189
"16",3.2,3.25693351658919,3.16467653810093
"17",3.4,3.28378028332713,3.1770859804018
"18",3.6,3.31531759006557,3.19317603849467
"19",3.8,3.35154543680453,3.21294671237939
"20",4,3.39246382354398,3.23639800205615
"21",4.2,3.43807275028395,3.26352990752467
"22",4.4,3.48837221702442,3.29434242878525
"23",4.6,3.54336222376539,3.32883556583767
"24",4.8,3.60304277050687,3.36700931868205
"25",5,3.66741385724885,3.40886368731834
"26",5.2,3.73647548399135,3.45439867174646
"27",5.4,3.81022765073435,3.50361427196666
"28",5.6,3.88867035747786,3.55651048797862
"29",5.8,3.97180360422186,3.61308731978256
"30",6,4.05962739096638,3.6733447673784
