"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.33266004984401,3.28864053948824
"2",0.4,3.31407052416889,3.27478505436273
"3",0.6,3.29790603579916,3.26336880803341
"4",0.8,3.28416658473484,3.25439180050036
"5",1,3.27285217097593,3.24785403176361
"6",1.2,3.26396279452241,3.24375550182296
"7",1.4,3.2574984553743,3.24209621067856
"8",1.6,3.25345915353158,3.2428761583304
"9",1.8,3.25184488899426,3.2460953447785
"10",2,3.25265566176235,3.25175377002276
"11",2.2,3.25589147183584,3.2598514340633
"12",2.4,3.26155231921473,3.27038833690005
"13",2.6,3.26963820389903,3.28336447853307
"14",2.8,3.28014912588872,3.29877985896232
"15",3,3.29308508518381,3.31663447818778
"16",3.2,3.30844608178431,3.33692833620949
"17",3.4,3.32623211569021,3.35966143302734
"18",3.6,3.34644318690151,3.38483376864142
"19",3.8,3.36907929541821,3.4124453430518
"20",4,3.39414044124032,3.44249615625834
"21",4.2,3.42162662436781,3.47498620826117
"22",4.4,3.45153784480072,3.50991549906019
"23",4.6,3.48387410253903,3.54728402865549
"24",4.8,3.51863539758273,3.58709179704693
"25",5,3.55582172993184,3.6293388042347
"26",5.2,3.59543309958636,3.67402505021864
"27",5.4,3.63746950654626,3.72115053499879
"28",5.6,3.68193095081158,3.77071525857516
"29",5.8,3.7288174323823,3.82271922094779
"30",6,3.77812895125841,3.87716242211672
