"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.44354911595071,4.01873453104729
"2",0.4,3.41870709535702,3.98602112423846
"3",0.6,3.39710339937857,3.95632112098078
"4",0.8,3.37873802801537,3.92963452127418
"5",1,3.36361098126743,3.90596132511889
"6",1.2,3.35172225913474,3.88530153251472
"7",1.4,3.34307186161728,3.86765514346171
"8",1.6,3.33765978871509,3.85302215795983
"9",1.8,3.33548604042813,3.84140257600919
"10",2,3.33655061675643,3.83279639760983
"11",2.2,3.34085351769998,3.82720362276138
"12",2.4,3.34839474325878,3.82462425146425
"13",2.6,3.35917429343283,3.82505828371833
"14",2.8,3.37319216822213,3.82850571952357
"15",3,3.39044836762668,3.8349665588799
"16",3.2,3.41094289164647,3.84444080178748
"17",3.4,3.43467574028151,3.85692844824624
"18",3.6,3.46164691353182,3.87242949825603
"19",3.8,3.49185641139736,3.89094395181718
"20",4,3.52530423387816,3.91247180892945
"21",4.2,3.5619903809742,3.93701306959285
"22",4.4,3.60191485268549,3.96456773380745
"23",4.6,3.64507764901204,3.99513580157334
"24",4.8,3.69147876995383,4.02871727289022
"25",5,3.74111821551088,4.06531214775837
"26",5.2,3.79399598568316,4.10492042617774
"27",5.4,3.8501120804707,4.14754210814817
"28",5.6,3.90946649987349,4.19317719366978
"29",5.8,3.97205924389154,4.24182568274254
"30",6,4.03789031252483,4.29348757536664
