"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.35195373914967,2.83826352520115
"2",0.4,3.3079941027899,2.77630552516982
"3",0.6,3.26893871358966,2.72041952387735
"4",0.8,3.23478757154896,2.67060552132369
"5",1,3.20554067666782,2.62686351750887
"6",1.2,3.18119802894622,2.58919351243285
"7",1.4,3.16175962838417,2.55759550609569
"8",1.6,3.14722547498166,2.53206949849732
"9",1.8,3.1375955687387,2.51261548963782
"10",2,3.13286990965528,2.49923347951712
"11",2.2,3.13304849773142,2.49192346813523
"12",2.4,3.1381313329671,2.49068545549218
"13",2.6,3.14811841536232,2.49551944158791
"14",2.8,3.16300974491709,2.50642542642257
"15",3,3.18280532163141,2.52340340999602
"16",3.2,3.20750514550527,2.54645339230822
"17",3.4,3.23710921653867,2.57557537335928
"18",3.6,3.27161753473163,2.61076935314927
"19",3.8,3.31103010008414,2.65203533167798
"20",4,3.35534691259618,2.69937330894551
"21",4.2,3.40456797226777,2.75278328495188
"22",4.4,3.45869327909891,2.81226525969714
"23",4.6,3.5177228330896,2.8778192331812
"24",4.8,3.58165663423983,2.94944520540403
"25",5,3.65049468254961,3.02714317636573
"26",5.2,3.72423697801893,3.11091314606625
"27",5.4,3.8028835206478,3.20075511450561
"28",5.6,3.88643431043622,3.29666908168377
"29",5.8,3.97488934738418,3.39865504760076
"30",6,4.06824863149169,3.50671301225659
