"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.337119340115,3.63978247175528
"2",0.4,3.31703563251773,3.61854308357031
"3",0.6,3.29931737234044,3.59970340721006
"4",0.8,3.28396455958311,3.58326344267411
"5",1,3.27097719424577,3.56922318996285
"6",1.2,3.26035527632842,3.55758264907601
"7",1.4,3.25209880583103,3.54834182001373
"8",1.6,3.24620778275361,3.541500702776
"9",1.8,3.24268220709617,3.5370592973627
"10",2,3.2415220788587,3.53501760377395
"11",2.2,3.24272739804124,3.53537562200982
"12",2.4,3.24629816464372,3.53813335207017
"13",2.6,3.25223437866618,3.54329079395499
"14",2.8,3.26053604010866,3.55084794766442
"15",3,3.27120314897107,3.5608048131984
"16",3.2,3.28423570525346,3.57316139055676
"17",3.4,3.29963370895583,3.58791767973986
"18",3.6,3.31739716007819,3.60507368074721
"19",3.8,3.33752605862051,3.62462939357931
"20",4,3.36002040458283,3.64658481823587
"21",4.2,3.3848801979651,3.67093995471687
"22",4.4,3.41210543876736,3.69769480302253
"23",4.6,3.44169612698959,3.72684936315271
"24",4.8,3.4736522626318,3.75840363510733
"25",5,3.507973845694,3.79235761888652
"26",5.2,3.54466087617614,3.82871131449014
"27",5.4,3.58371335407829,3.86746472191842
"28",5.6,3.62513127940041,3.90861784117118
"29",5.8,3.66891465214248,3.95217067224853
"30",6,3.71506347230457,3.99812321515026
