"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.39391998752036,3.35571668622534
"2",0.4,3.37202338165106,3.32857415402142
"3",0.6,3.35259541847571,3.30400255301624
"4",0.8,3.33563609799434,3.28200188320974
"5",1,3.32114542020693,3.26257214460188
"6",1.2,3.30912338511347,3.24571333719265
"7",1.4,3.29956999271397,3.2314254609822
"8",1.6,3.29248524300846,3.21970851597044
"9",1.8,3.28786913599689,3.2105625021573
"10",2,3.28572167167928,3.20398741954288
"11",2.2,3.28604285005565,3.19998326812715
"12",2.4,3.28883267112596,3.19855004791011
"13",2.6,3.29409113489026,3.19968775889177
"14",2.8,3.30181824134851,3.20339640107202
"15",3,3.31201399050072,3.20967597445107
"16",3.2,3.3246783823469,3.21852647902873
"17",3.4,3.33981141688703,3.22994791480511
"18",3.6,3.35741309412114,3.2439402817802
"19",3.8,3.3774834140492,3.26050357995389
"20",4,3.40002237667122,3.27963780932634
"21",4.2,3.42502998198721,3.30134296989747
"22",4.4,3.45250622999716,3.32561906166724
"23",4.6,3.48245112070107,3.35246608463569
"24",4.8,3.51486465409896,3.38188403880284
"25",5,3.54974683019081,3.41387292416872
"26",5.2,3.5870976489766,3.44843274073326
"27",5.4,3.62691711045637,3.48556348849648
"28",5.6,3.6692052146301,3.52526516745836
"29",5.8,3.7139619614978,3.56753777761894
"30",6,3.76118735105945,3.61238131897825
