"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.50937152652471,3.41245123720042
"2",0.4,3.46919519646702,3.3760606733283
"3",0.6,3.43384204826274,3.34518965030887
"4",0.8,3.40331208191188,3.31983816814214
"5",1,3.37760529741443,3.30000622682815
"6",1.2,3.3567216947704,3.28569382636697
"7",1.4,3.34066127397978,3.27690096675845
"8",1.6,3.32942403504258,3.27362764800271
"9",1.8,3.3230099779588,3.27587387009967
"10",2,3.32141910272842,3.28363963304937
"11",2.2,3.32465140935146,3.29692493685185
"12",2.4,3.33270689782792,3.31572978150702
"13",2.6,3.34558556815779,3.34005416701491
"14",2.8,3.36328742034108,3.36989809337563
"15",3,3.38581245437777,3.40526156058906
"16",3.2,3.41316067026788,3.44614456865514
"17",3.4,3.44533206801142,3.49254711757397
"18",3.6,3.48232664760836,3.54446920734559
"19",3.8,3.52414440905873,3.60191083796991
"20",4,3.5707853523625,3.66487200944698
"21",4.2,3.62224947751969,3.73335272177682
"22",4.4,3.6785367845303,3.80735297495945
"23",4.6,3.7396472733943,3.88687276899461
"24",4.8,3.80558094411174,3.97191210388266
"25",5,3.87633779668258,4.06247097962345
"26",5.2,3.95191783110685,4.15854939621693
"27",5.4,4.03232104738453,4.26014735366316
"28",5.6,4.11754744551562,4.36726485196211
"29",5.8,4.20759702550012,4.4799018911138
"30",6,4.30246978733804,4.59805847111842
