"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.40984322495185,4.01371215758851
"2",0.4,3.37420889569999,3.97144106056849
"3",0.6,3.34335385035943,3.93462314850429
"4",0.8,3.31727808893016,3.90325842139564
"5",1,3.29598161141219,3.87734687924285
"6",1.2,3.27946441780552,3.85688852204569
"7",1.4,3.26772650811015,3.8418833498042
"8",1.6,3.26076788232607,3.83233136251833
"9",1.8,3.25858854045329,3.82823256018824
"10",2,3.26118848249181,3.82958694281385
"11",2.2,3.26856770844163,3.83639451039514
"12",2.4,3.28072621830274,3.84865526293208
"13",2.6,3.29766401207516,3.86636920042468
"14",2.8,3.31938108975887,3.88953632287304
"15",3,3.34587745135388,3.91815663027708
"16",3.2,3.37715309686019,3.95223012263679
"17",3.4,3.4132080262778,3.99175679995221
"18",3.6,3.4540422396067,4.03673666222329
"19",3.8,3.4996557368469,4.08716970945005
"20",4,3.5500485179984,4.14305594163253
"21",4.2,3.6052205830612,4.20439535877069
"22",4.4,3.66517193203529,4.27118796086455
"23",4.6,3.72990256492068,4.34343374791412
"24",4.8,3.79941248171737,4.42113271991936
"25",5,3.87370168242536,4.50428487688032
"26",5.2,3.95277016704464,4.59289021879691
"27",5.4,4.03661793557523,4.68694874566918
"28",5.6,4.12524498801711,4.78646045749714
"29",5.8,4.21865132437028,4.89142535428087
"30",6,4.31683694463476,5.00184343602017
