"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.45956728858338,3.75251865645695
"2",0.4,3.43670353214569,3.73057873821588
"3",0.6,3.4163475102173,3.71130426745831
"4",0.8,3.39849922279819,3.69469524418432
"5",1,3.38315866988835,3.68075166839395
"6",1.2,3.3703258514878,3.66947354008725
"7",1.4,3.36000076759654,3.66086085926421
"8",1.6,3.35218341821456,3.65491362592464
"9",1.8,3.34687380334185,3.65163184006877
"10",2,3.34407192297845,3.65101550169665
"11",2.2,3.34377777712434,3.65306461080797
"12",2.4,3.34599136577949,3.65777916740296
"13",2.6,3.35071268894392,3.66515917148158
"14",2.8,3.35794174661766,3.67520462304387
"15",3,3.36767853880065,3.68791552208966
"16",3.2,3.37992306549295,3.70329186861916
"17",3.4,3.39467532669455,3.7213336626323
"18",3.6,3.41193532240541,3.74204090412898
"19",3.8,3.43170305262554,3.76541359310941
"20",4,3.45397851735499,3.79145172957326
"21",4.2,3.4787617165937,3.82015531352083
"22",4.4,3.5060526503417,3.85152434495199
"23",4.6,3.535851318599,3.88555882386685
"24",4.8,3.56815772136555,3.92225875026528
"25",5,3.60297185864141,3.96162412414718
"26",5.2,3.64029373042653,4.00365494551291
"27",5.4,3.68012333672097,4.04835121436223
"28",5.6,3.72246067752467,4.09571293069515
"29",5.8,3.76730575283767,4.1457400945116
"30",6,3.81465856265997,4.19843270581164
