"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.6280240376508,4.25664989880046
"2",0.4,3.59646678970982,4.21016636832181
"3",0.6,3.5681284577597,4.16650516997488
"4",0.8,3.54300904180045,4.12566630375999
"5",1,3.52110854183206,4.08764976967693
"6",1.2,3.50242695785452,4.05245556772574
"7",1.4,3.48696428986785,4.02008369790661
"8",1.6,3.47472053787205,3.99053416021931
"9",1.8,3.4656957018671,3.96380695466382
"10",2,3.45988978185303,3.93990208124032
"11",2.2,3.45730277782981,3.91881953994877
"12",2.4,3.45793468979745,3.90055933078903
"13",2.6,3.46178551775595,3.88512145376126
"14",2.8,3.46885526170532,3.87250590886532
"15",3,3.47914392164555,3.86271269610142
"16",3.2,3.49265149757664,3.85574181546929
"17",3.4,3.5093779894986,3.85159326696908
"18",3.6,3.52932339741141,3.85026705060084
"19",3.8,3.55248772131509,3.85176316636451
"20",4,3.57887096120963,3.85608161425998
"21",4.2,3.60847311709504,3.86322239428735
"22",4.4,3.6412941889713,3.87318550644679
"23",4.6,3.67733417683842,3.88597095073807
"24",4.8,3.71659308069641,3.90157872716121
"25",5,3.75907090054526,3.92000883571621
"26",5.2,3.80476763638498,3.94126127640318
"27",5.4,3.85368328821556,3.96533604922217
"28",5.6,3.90581785603699,3.99223315417286
"29",5.8,3.96117133984929,4.02195259125563
"30",6,4.01974373965244,4.05449436047027
