"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.36406647579626,3.25178120947817
"2",0.4,3.34464397806358,3.23618367658601
"3",0.6,3.32761357279968,3.2227356965897
"4",0.8,3.31297526000457,3.21143726948872
"5",1,3.30072903967825,3.20228839528353
"6",1.2,3.29087491182071,3.19528907397362
"7",1.4,3.28341287643196,3.19043930555943
"8",1.6,3.278342933512,3.18773909004088
"9",1.8,3.27566508306082,3.1871884274177
"10",2,3.27537932507843,3.18878731769011
"11",2.2,3.27748565956483,3.19253576085818
"12",2.4,3.28198408652001,3.19843375692177
"13",2.6,3.28887460594398,3.20648130588098
"14",2.8,3.29815721783673,3.21667840773563
"15",3,3.30983192219827,3.22902506248586
"16",3.2,3.3238987190286,3.24352127013174
"17",3.4,3.34035760832771,3.26016703067313
"18",3.6,3.35920859009561,3.27896234411
"19",3.8,3.3804516643323,3.29990721044251
"20",4,3.40408683103777,3.3230016296706
"21",4.2,3.43011409021203,3.34824560179424
"22",4.4,3.45853344185507,3.37563912681335
"23",4.6,3.4893448859669,3.40518220472812
"24",4.8,3.52254842254751,3.43687483553844
"25",5,3.55814405159693,3.47071701924424
"26",5.2,3.59613177311511,3.50670875584561
"27",5.4,3.63651158710208,3.54485004534262
"28",5.6,3.67928349355785,3.58514088773523
"29",5.8,3.7244474924824,3.62758128302324
"30",6,3.77200358387573,3.67217123120693
