"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.5364922193911,3.92556325283024
"2",0.4,3.50903591643014,3.89590868560188
"3",0.6,3.48480079889531,3.86925811793235
"4",0.8,3.46378686678661,3.84561154982154
"5",1,3.44599412010403,3.82496898126946
"6",1.2,3.43142255884758,3.80733041227631
"7",1.4,3.42007218301725,3.79269584284178
"8",1.6,3.41194299261305,3.78106527296606
"9",1.8,3.40703498763498,3.77243870264905
"10",2,3.40534816808301,3.76681613189093
"11",2.2,3.40688253395719,3.76419756069145
"12",2.4,3.41163808525749,3.76458298905078
"13",2.6,3.41961482198391,3.76797241696896
"14",2.8,3.43081274413646,3.7743658444458
"15",3,3.44523185171512,3.78376327148148
"16",3.2,3.46287214471993,3.79616469807591
"17",3.4,3.48373362315084,3.81157012422908
"18",3.6,3.5078162870079,3.829979549941
"19",3.8,3.53512013629107,3.8513929752117
"20",4,3.56564517100036,3.87581040004124
"21",4.2,3.59939139113579,3.90323182442947
"22",4.4,3.63635879669732,3.93365724837655
"23",4.6,3.676547387685,3.9670866718822
"24",4.8,3.7199571640988,4.0035200949468
"25",5,3.76658812593872,4.04295751757016
"26",5.2,3.81644027320478,4.08539893975219
"27",5.4,3.86951360589695,4.13084436149303
"28",5.6,3.92580812401524,4.17929378279276
"29",5.8,3.98532382755965,4.23074720365111
"30",6,4.0480607165302,4.28520462406823
