"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.39548145691264,3.39180330096202
"2",0.4,3.37605729826818,3.37529767796969
"3",0.6,3.35908514051639,3.36130344891003
"4",0.8,3.34456498365727,3.34982061378318
"5",1,3.33249682769083,3.34084917258917
"6",1.2,3.32288067261703,3.33438912532776
"7",1.4,3.31571651843591,3.33044047199924
"8",1.6,3.31100436514748,3.3290032126034
"9",1.8,3.30874421275169,3.33007734714039
"10",2,3.30893606124858,3.33366287561016
"11",2.2,3.31157991063814,3.33975979801258
"12",2.4,3.31667576092036,3.34836811434785
"13",2.6,3.32422361209525,3.35948782461579
"14",2.8,3.33422346416281,3.37311892881661
"15",3,3.34667531712303,3.38926142695013
"16",3.2,3.36157917097593,3.40791531901643
"17",3.4,3.37893502572149,3.42908060501545
"18",3.6,3.39874288135973,3.45275728494726
"19",3.8,3.42100273789063,3.47894535881181
"20",4,3.44571459531421,3.50764482660916
"21",4.2,3.47287845363043,3.53885568833921
"22",4.4,3.50249431283935,3.57257794400211
"23",4.6,3.5345621729409,3.60881159359773
"24",4.8,3.56908203393514,3.64755663712606
"25",5,3.60605389582206,3.68881307458722
"26",5.2,3.64547775860163,3.7325809059812
"27",5.4,3.68735362227387,3.77886013130786
"28",5.6,3.73168148683878,3.82765075056724
"29",5.8,3.77846135229636,3.87895276375928
"30",6,3.8276932186466,3.93276617088429
