"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.41526138162213,3.26631815088461
"2",0.4,3.38628349035683,3.24054443687767
"3",0.6,3.36061467135247,3.2181886459156
"4",0.8,3.33825492460905,3.19925077799829
"5",1,3.31920425012657,3.18373083312584
"6",1.2,3.30346264790503,3.17162881129819
"7",1.4,3.29103011794441,3.16294471251538
"8",1.6,3.28190666024475,3.15767853677746
"9",1.8,3.27609227480601,3.15583028408425
"10",2,3.27358696162822,3.15739995443594
"11",2.2,3.27439072071137,3.16238754783244
"12",2.4,3.27850355205545,3.1707930642737
"13",2.6,3.28592545566047,3.18261650375989
"14",2.8,3.29665643152642,3.19785786629075
"15",3,3.31069647965332,3.2165171518666
"16",3.2,3.32804560004116,3.23859436048718
"17",3.4,3.34870379268993,3.26408949215262
"18",3.6,3.37267105759965,3.29300254686289
"19",3.8,3.39994739477029,3.32533352461799
"20",4,3.43053280420187,3.3610824254178
"21",4.2,3.4644272858944,3.4002492492626
"22",4.4,3.50163083984786,3.44283399615225
"23",4.6,3.54214346606226,3.48883666608651
"24",4.8,3.5859651645376,3.53825725906581
"25",5,3.63309593527387,3.59109577508969
"26",5.2,3.68353577827109,3.64735221415865
"27",5.4,3.73728469352924,3.70702657627234
"28",5.6,3.79434268104834,3.77011886143089
"29",5.8,3.85470974082836,3.8366290696342
"30",6,3.91838587286934,3.90655720088226
