"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.36164377324221,3.39726136218727
"2",0.4,3.34149127907605,3.37271923532104
"3",0.6,3.32370915225462,3.35057693183
"4",0.8,3.30829739277796,3.33083445171432
"5",1,3.29525600064603,3.31349179497389
"6",1.2,3.28458497585886,3.29854896160868
"7",1.4,3.27628431841643,3.28600595161876
"8",1.6,3.27035402831874,3.27586276500411
"9",1.8,3.26679410556582,3.26811940176461
"10",2,3.26560455015763,3.26277586190048
"11",2.2,3.26678536209419,3.25983214541159
"12",2.4,3.27033654137551,3.25928825229792
"13",2.6,3.27625808800156,3.26114418255954
"14",2.8,3.28455000197238,3.26539993619639
"15",3,3.29521228328793,3.27205551320856
"16",3.2,3.30824493194823,3.28111091359582
"17",3.4,3.32364794795328,3.29256613735854
"18",3.6,3.3414213313031,3.30642118449637
"19",3.8,3.36156508199763,3.32267605500945
"20",4,3.38407920003692,3.34133074889787
"21",4.2,3.40896368542096,3.36238526616153
"22",4.4,3.43621853814976,3.38583960680044
"23",4.6,3.46584375822329,3.41169377081468
"24",4.8,3.49783934564158,3.43994775820409
"25",5,3.53220530040461,3.47060156896875
"26",5.2,3.5689416225124,3.50365520310867
"27",5.4,3.60804831196491,3.53910866062396
"28",5.6,3.6495253687622,3.57696194151432
"29",5.8,3.69337279290423,3.61721504578003
"30",6,3.73959058439101,3.659867973421
