"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.50004826492637,3.72802050819519
"2",0.4,3.46230369941124,3.70745465550685
"3",0.6,3.42911825855418,3.69087707620867
"4",0.8,3.40049194235518,3.67828777030063
"5",1,3.37642475081421,3.66968673778274
"6",1.2,3.35691668393131,3.66507397865505
"7",1.4,3.34196774170647,3.66444949291746
"8",1.6,3.33157792413967,3.66781328057008
"9",1.8,3.32574723123095,3.6751653416128
"10",2,3.32447566298026,3.68650567604569
"11",2.2,3.32776321938764,3.70183428386873
"12",2.4,3.33560990045306,3.72115116508199
"13",2.6,3.34801570617655,3.74445631968531
"14",2.8,3.36498063655809,3.77174974767884
"15",3,3.38650469159769,3.80303144906251
"16",3.2,3.41258787129534,3.83830142383637
"17",3.4,3.44323017565104,3.87755967200035
"18",3.6,3.4784316046648,3.92080619355447
"19",3.8,3.51819215833662,3.96804098849877
"20",4,3.56251183666649,4.01926405683318
"21",4.2,3.61139063965441,4.07447539855782
"22",4.4,3.6648285673004,4.13367501367254
"23",4.6,3.72282561960443,4.19686290217749
"24",4.8,3.78538179656652,4.26403906407257
"25",5,3.85249709818667,4.33520349935776
"26",5.2,3.92417152446487,4.41035620803318
"27",5.4,4.00040507540113,4.48949719009868
"28",5.6,4.08119775099543,4.57262644555439
"29",5.8,4.1665495512478,4.65974397440022
"30",6,4.25646047615823,4.75084977663628
