"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.33263279375724,3.2361086681187
"2",0.4,3.31374498278215,3.22220854498428
"3",0.6,3.29729654560859,3.21062191412348
"4",0.8,3.28328748223655,3.2013487755362
"5",1,3.27171779266602,3.19438912922268
"6",1.2,3.26258747689701,3.18974297518267
"7",1.4,3.25589653492952,3.1874103134164
"8",1.6,3.25164496676355,3.18739114392361
"9",1.8,3.24983277239909,3.18968546670455
"10",2,3.25045995183615,3.19429328175899
"11",2.2,3.25352650507473,3.20121458908711
"12",2.4,3.25903243211483,3.2104493886889
"13",2.6,3.26697773295645,3.2219976805642
"14",2.8,3.27736240759959,3.23585946471323
"15",3,3.29018645604423,3.25203474113577
"16",3.2,3.3054498782904,3.27052350983208
"17",3.4,3.3231526743381,3.29132577080178
"18",3.6,3.3432948441873,3.31444152404532
"19",3.8,3.36587638783803,3.33987076956243
"20",4,3.39089730529027,3.36761350735299
"21",4.2,3.41835759654403,3.39766973741738
"22",4.4,3.44825726159931,3.43003945975536
"23",4.6,3.48059630045611,3.46472267436683
"24",4.8,3.51537471311442,3.50171938125193
"25",5,3.55259249957425,3.54102958041073
"26",5.2,3.59224965983561,3.58265327184315
"27",5.4,3.63434619389847,3.62659045554917
"28",5.6,3.67888210176286,3.67284113152876
"29",5.8,3.72585738342877,3.72140529978205
"30",6,3.77527203889618,3.77228296030889
