"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.39279406664437,3.32128254429837
"2",0.4,3.36597977289174,3.2910395683657
"3",0.6,3.3424584296621,3.26441608844937
"4",0.8,3.32223003695545,3.24141210454942
"5",1,3.30529459477178,3.22202761666592
"6",1.2,3.29165210311111,3.20626262479876
"7",1.4,3.28130256197342,3.19411712894797
"8",1.6,3.27424597135871,3.18559112911361
"9",1.8,3.27048233126699,3.18068462529569
"10",2,3.27001164169826,3.1793976174941
"11",2.2,3.27283390265252,3.18173010570893
"12",2.4,3.27894911412976,3.18768208994012
"13",2.6,3.28835727612999,3.19725357018776
"14",2.8,3.30105838865321,3.21044454645171
"15",3,3.31705245169941,3.22725501873209
"16",3.2,3.3363394652686,3.24768498702892
"17",3.4,3.35891942936077,3.27173445134207
"18",3.6,3.38479234397593,3.2994034116716
"19",3.8,3.41395820911408,3.33069186801761
"20",4,3.44641702477522,3.36559982037994
"21",4.2,3.48216879095935,3.4041272687587
"22",4.4,3.52121350766645,3.44627421315377
"23",4.6,3.56355117489655,3.49204065356533
"24",4.8,3.60918179264963,3.54142658999328
"25",5,3.6581053609257,3.59443202243756
"26",5.2,3.71032187972476,3.65105695089836
"27",5.4,3.7658313490468,3.7113013753754
"28",5.6,3.82463376889182,3.77516529586885
"29",5.8,3.88672913925984,3.84264871237876
"30",6,3.95211746015085,3.91375162490506
