"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.43864328846701,3.46462428027708
"2",0.4,3.41594503512231,3.44406152812565
"3",0.6,3.39575223874027,3.42577908922709
"4",0.8,3.37806489932087,3.40977696358156
"5",1,3.36288301686415,3.39605515118891
"6",1.2,3.3502065913701,3.38461365204918
"7",1.4,3.34003562283872,3.37545246616246
"8",1.6,3.33237011126998,3.36857159352857
"9",1.8,3.32721005666392,3.36397103414777
"10",2,3.32455545902052,3.36165078801977
"11",2.2,3.32440631833979,3.36161085514478
"12",2.4,3.32676263462172,3.36385123552269
"13",2.6,3.33162440786631,3.36837192915368
"14",2.8,3.33899163807355,3.3751729360374
"15",3,3.34886432524348,3.38425425617426
"16",3.2,3.36124246937606,3.39561588956395
"17",3.4,3.37612607047132,3.40925783620657
"18",3.6,3.39351512852923,3.42518009610214
"19",3.8,3.41340964354979,3.44338266925068
"20",4,3.43580961553303,3.46386555565214
"21",4.2,3.46071504447893,3.48662875530655
"22",4.4,3.4881259303875,3.51167226821387
"23",4.6,3.51804227325873,3.53899609437418
"24",4.8,3.55046407309262,3.56860023378742
"25",5,3.58539132988919,3.60048468645354
"26",5.2,3.6228240436484,3.63464945237268
"27",5.4,3.66276221437029,3.67109453154471
"28",5.6,3.70520584205484,3.70981992396968
"29",5.8,3.75015492670205,3.75082562964754
"30",6,3.79760946831192,3.79411164857853
