"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.44006473133195,3.42110165022711
"2",0.4,3.41983787000817,3.40188288084735
"3",0.6,3.40207825605842,3.38527370191548
"4",0.8,3.3867858894827,3.37127411343148
"5",1,3.37396077028102,3.35988411539522
"6",1.2,3.36360289845337,3.35110370780692
"7",1.4,3.35571227399976,3.34493289066636
"8",1.6,3.35028889692019,3.34137166397376
"9",1.8,3.34733276721465,3.34042002772888
"10",2,3.34684388488314,3.34207798193193
"11",2.2,3.34882224992566,3.34634552658288
"12",2.4,3.35326786234221,3.35322266168158
"13",2.6,3.36018072213281,3.36270938722824
"14",2.8,3.36956082929745,3.37480570322269
"15",3,3.38140818383612,3.38951160966503
"16",3.2,3.39572278574882,3.40682710655519
"17",3.4,3.41250463503556,3.42675219389317
"18",3.6,3.43175373169632,3.449286871679
"19",3.8,3.45347007573112,3.47443113991265
"20",4,3.47765366713996,3.50218499859439
"21",4.2,3.50430450592282,3.53254844772379
"22",4.4,3.53342259207971,3.56552148730088
"23",4.6,3.56500792561068,3.60110411732617
"24",4.8,3.59906050651565,3.63929633779912
"25",5,3.63558033479465,3.68009814871994
"26",5.2,3.67456741044772,3.72350955008857
"27",5.4,3.71602173347478,3.76953054190503
"28",5.6,3.75994330387591,3.81816112416958
"29",5.8,3.80633212165105,3.8694012968816
"30",6,3.85518818680023,3.92325106004171
