"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.40695401924091,3.19866963730383
"2",0.4,3.3798619730946,3.17463008314743
"3",0.6,3.35595514049514,3.15357748687084
"4",0.8,3.3352335214425,3.13551184847413
"5",1,3.31769711593671,3.12043316795718
"6",1.2,3.30334592397774,3.10834144532008
"7",1.4,3.29217994556563,3.09923668056273
"8",1.6,3.28419918070033,3.09311887368526
"9",1.8,3.27940362938188,3.08998802468752
"10",2,3.27779329161026,3.08984413356959
"11",2.2,3.27936816738547,3.09268720033155
"12",2.4,3.28412825670752,3.09851722497332
"13",2.6,3.2920735595764,3.10733420749485
"14",2.8,3.30320407599212,3.11913814789622
"15",3,3.31751980595468,3.13392904617738
"16",3.2,3.33502074946407,3.15170690233839
"17",3.4,3.35570690652029,3.17247171637913
"18",3.6,3.37957827712336,3.19622348829971
"19",3.8,3.40663486127325,3.2229622181002
"20",4,3.43687665896998,3.25268790578035
"21",4.2,3.47030367021355,3.28540055134044
"22",4.4,3.50691589500395,3.32110015478032
"23",4.6,3.54671333334118,3.35978671609993
"24",4.8,3.58969598522527,3.40146023529941
"25",5,3.63586385065616,3.44612071237861
"26",5.2,3.68521692963392,3.49376814733777
"27",5.4,3.73775522215848,3.54440254017671
"28",5.6,3.7934787282299,3.59802389089537
"29",5.8,3.85238744784816,3.65463219949383
"30",6,3.91448138101323,3.71422746597219
