"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.42286144603266,3.13379369430345
"2",0.4,3.40226795758667,3.11317570882017
"3",0.6,3.38412261801485,3.09500287460889
"4",0.8,3.36842542731719,3.07927519166945
"5",1,3.35517638549371,3.06599266000202
"6",1.2,3.34437549254438,3.05515527960639
"7",1.4,3.33602274846923,3.04676305048264
"8",1.6,3.33011815326825,3.04081597263078
"9",1.8,3.32666170694143,3.03731404605084
"10",2,3.32565340948877,3.03625727074277
"11",2.2,3.32709326091029,3.03764564670675
"12",2.4,3.33098126120598,3.04147917394241
"13",2.6,3.33731741037581,3.04775785245009
"14",2.8,3.34610170841983,3.05648168222964
"15",3,3.35733415533801,3.06765066328106
"16",3.2,3.37101475113037,3.08126479560439
"17",3.4,3.38714349579688,3.09732407919961
"18",3.6,3.40572038933757,3.11582851406668
"19",3.8,3.42674543175241,3.1367781002058
"20",4,3.45021862304143,3.16017283761669
"21",4.2,3.4761399632046,3.18601272629951
"22",4.4,3.50450945224197,3.21429776625428
"23",4.6,3.53532709015348,3.24502795748076
"24",4.8,3.56859287693915,3.27820329997931
"25",5,3.604306812599,3.31382379374977
"26",5.2,3.64246889713303,3.35188943879195
"27",5.4,3.68307913054121,3.39240023510622
"28",5.6,3.72613751282357,3.43535618269226
"29",5.8,3.7716440439801,3.48075728155011
"30",6,3.81959872401078,3.52860353168002
