"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.4243181120412,3.5422531770749
"2",0.4,3.40206877857233,3.52024773023137
"3",0.6,3.38233162631601,3.50092103665866
"4",0.8,3.36510665527225,3.4842730963568
"5",1,3.35039386544103,3.47030390932585
"6",1.2,3.33819325682237,3.45901347556587
"7",1.4,3.32850482941625,3.45040179507667
"8",1.6,3.32132858322269,3.44446886785843
"9",1.8,3.31666451824168,3.44121469391103
"10",2,3.31451263447322,3.44063927323449
"11",2.2,3.31487293191731,3.44274260582889
"12",2.4,3.31774541057395,3.44752469169414
"13",2.6,3.32313007044314,3.45498553083026
"14",2.8,3.33102691152489,3.46512512323739
"15",3,3.34143593381919,3.47794346891534
"16",3.2,3.35435713732602,3.49344056786411
"17",3.4,3.36979052204543,3.51161642008386
"18",3.6,3.38773608797737,3.53247102557445
"19",3.8,3.40819383512187,3.55600438433586
"20",4,3.43116376347892,3.58221649636823
"21",4.2,3.45664587304851,3.61110736167148
"22",4.4,3.48464016383067,3.64267698024565
"23",4.6,3.51514663582538,3.67692535209067
"24",4.8,3.54816528903263,3.71385247720664
"25",5,3.58369612345243,3.75345835559335
"26",5.2,3.62173913908479,3.79574298725106
"27",5.4,3.6622943359297,3.84070637217966
"28",5.6,3.70536171398715,3.88834851037911
"29",5.8,3.75094127325715,3.93866940184946
"30",6,3.79903301373971,3.99166904659069
