"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.37245390570143,3.14798607195145
"2",0.4,3.33247842090427,3.10524467467261
"3",0.6,3.29707600624367,3.06706680839212
"4",0.8,3.26624666171961,3.03345247310968
"5",1,3.23999038733212,3.00440166882535
"6",1.2,3.21830718308117,2.97991439553938
"7",1.4,3.20119704896676,2.95999065325158
"8",1.6,3.18865998498894,2.94463044196193
"9",1.8,3.18069599114764,2.93383376167051
"10",2,3.1773050674429,2.92760061237721
"11",2.2,3.17848721387471,2.92593099408222
"12",2.4,3.18424243044308,2.92882490678531
"13",2.6,3.194570717148,2.93628235048669
"14",2.8,3.20947207398946,2.9483033251861
"15",3,3.22894650096749,2.96488783088384
"16",3.2,3.25299399808207,2.98603586757982
"17",3.4,3.28161456533319,3.01174743527388
"18",3.6,3.31480820272087,3.04202253396618
"19",3.8,3.35257491024511,3.07686116365666
"20",4,3.39491468790589,3.11626332434536
"21",4.2,3.44182753570323,3.16022901603214
"22",4.4,3.49331345363712,3.20875823871732
"23",4.6,3.54937244170757,3.26185099240061
"24",4.8,3.61000449991456,3.31950727708202
"25",5,3.67520962825811,3.3817270927617
"26",5.2,3.74498782673821,3.44851043943951
"27",5.4,3.81933909535487,3.51985731711557
"28",5.6,3.89826343410806,3.5957677257898
"29",5.8,3.98176084299782,3.67624166546218
"30",6,4.06983132202414,3.76127913613281
