"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.56052266157016,3.32734451638547
"2",0.4,3.51675695289309,3.27808354863358
"3",0.6,3.47766143822102,3.23389989626085
"4",0.8,3.44323611755397,3.1947935592674
"5",1,3.41348099089191,3.1607645376531
"6",1.2,3.38839605823487,3.13181283141796
"7",1.4,3.36798131958284,3.10793844056207
"8",1.6,3.35223677493582,3.08914136508541
"9",1.8,3.34116242429379,3.07542160498791
"10",2,3.33475826765679,3.06677916026964
"11",2.2,3.33302430502479,3.06321403093057
"12",2.4,3.33596053639779,3.06472621697069
"13",2.6,3.34356696177581,3.07131571839004
"14",2.8,3.35584358115883,3.08298253518858
"15",3,3.37279039454686,3.09972666736636
"16",3.2,3.39440740193989,3.12154811492327
"17",3.4,3.42069460333795,3.14844687785946
"18",3.6,3.451651998741,3.18042295617485
"19",3.8,3.48727958814906,3.21747634986945
"20",4,3.52757737156213,3.25960705894321
"21",4.2,3.57254534898021,3.30681508339614
"22",4.4,3.6221835204033,3.35910042322838
"23",4.6,3.67649188583139,3.41646307843976
"24",4.8,3.73547044526449,3.4789030490304
"25",5,3.7991191987026,3.54642033500018
"26",5.2,3.86743814614572,3.61901493634915
"27",5.4,3.94042728759384,3.69668685307738
"28",5.6,4.01808662304698,3.77943608518481
"29",5.8,4.10041615250512,3.86726263267149
"30",6,4.18741587596827,3.96016649553729
