"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.40605507815342,3.44369249798127
"2",0.4,3.3894102786152,3.4269029610261
"3",0.6,3.37520144671439,3.41250090227258
"4",0.8,3.36342858245099,3.40048632172064
"5",1,3.35409168582502,3.39085921937029
"6",1.2,3.34719075683646,3.38361959522148
"7",1.4,3.34272579548531,3.37876744927431
"8",1.6,3.34069680177157,3.37630278152868
"9",1.8,3.34110377569524,3.37622559198468
"10",2,3.34394671725633,3.37853588064217
"11",2.2,3.34922562645484,3.38323364750136
"12",2.4,3.35694050329076,3.39031889256216
"13",2.6,3.36709134776409,3.39979161582436
"14",2.8,3.37967815987484,3.41165181728834
"15",3,3.39470093962299,3.4258994969539
"16",3.2,3.41215968700857,3.44253465482091
"17",3.4,3.43205440203155,3.46155729088959
"18",3.6,3.45438508469195,3.48296740515983
"19",3.8,3.47915173498976,3.50676499763172
"20",4,3.50635435292501,3.53295006830507
"21",4.2,3.53599293849764,3.5615226171801
"22",4.4,3.5680674917077,3.59248264425658
"23",4.6,3.60257801255517,3.62583014953487
"24",4.8,3.63952450104005,3.66156513301464
"25",5,3.67890695716235,3.69968759469598
"26",5.2,3.72072538092205,3.74019753457892
"27",5.4,3.76497977231918,3.78309495266339
"28",5.6,3.81167013135372,3.82837984894956
"29",5.8,3.86079645802567,3.87605222343718
"30",6,3.91235875233504,3.92611207612649
