"","","Optimal","standard","diag","X0.1","X0.2","X0.3","X0.4","X0.5","X0.6","X0.7","X0.8","X0.9","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X2","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X3"
"1",201301,0.527552383236732,0.733651537941447,0.528461668097914,0.557122842349953,0.537206787307483,0.530517883589275,0.528085075439067,0.527525282397995,0.527925519167836,0.528861711381457,0.530111685096461,0.531549105845337,0.533097807035265,0.534709856314051,0.53635412117194,0.538009913685464,0.539663272094462,0.541304691766707,0.542927691343697,0.54452787959546,0.54610233275422,0.54764917003376,0.549167258879027,0.550656007024658,0.552115213776338,0.553544962391885,0.554945541420614,0.55631738672321,0.557661038438851,0.558977108871814,0.560266258431298,0.561529177560759,0.562766573155076
"2",201307,0.543023360918641,0.779136285579092,0.544653624787837,0.580495167300724,0.557552625545597,0.548893189888496,0.545039109682761,0.543393929860142,0.542933194700668,0.543167858133863,0.543834816525999,0.544780396133663,0.545909318922467,0.547159800210908,0.548490367285644,0.549872423410478,0.551285832489584,0.552716184653265,0.554153042261968,0.555588780828276,0.557017803324942,0.558435995760717,0.559840342655125,0.561228650868443,0.562599348315423,0.563951335342528,0.565283873724151,0.56659650290984,0.567888976262305,0.569161212128145,0.570413256028082,0.571645251261349,0.57285741593133
"3",201401,0.548930748619627,0.802456079758109,0.55064322253967,0.588148379714572,0.563734907367445,0.554649447670213,0.550660453229295,0.548984426082355,0.548534050170508,0.548795660075167,0.549495630250462,0.550475579127021,0.551638103499266,0.552920497948997,0.554280946623676,0.555690788555367,0.557129955290569,0.558584162650358,0.560043119436684,0.561499349726033,0.562947398238222,0.564383282030458,0.565804104713456,0.567207780350287,0.568592832873234,0.569958248428726,0.571303365411812,0.572627791724022,0.573931341948502,0.575213989266572,0.576475828399543,0.577717046874855,0.578937902631413
"4",201407,0.551760510682116,0.814690958273821,0.55229189046835,0.595091069647213,0.569462819753873,0.559344241020302,0.554509405834697,0.552129644920344,0.551081478607294,0.55082572083955,0.55107080116175,0.551645475658544,0.552442904487157,0.553393300551926,0.554449422683545,0.555578376018245,0.55675673323608,0.557967506252526,0.559198198673116,0.560439515021761,0.561684482862349,0.562927842222359,0.564165612552685,0.565394780288967,0.566613069988443,0.567818774421565,0.569010626917118,0.570187704426771,0.57134935321338,0.572495131396614,0.57362476419307,0.574738108808845,0.575835126736309
"5",201501,0.538640844302355,0.837522956219273,0.542746824511226,0.592702819476772,0.562515417449045,0.549924413255011,0.543470073059247,0.539919562056443,0.537969757146522,0.536988053897984,0.536629091680138,0.536688299950752,0.537037004329315,0.537590464592604,0.538290822684016,0.539097415740541,0.539980986579715,0.540920075452704,0.541898690692621,0.542904759236477,0.543929068988678,0.544964530544311,0.546005651627188,0.547048156426293,0.548088705620656,0.549124687626592,0.550154061034493,0.551175234369861,0.55218697342534,0.553188329201379,0.554178581418118,0.555157193908888,0.556123779162037
"6",201507,0.565004125717218,0.872972243995848,0.570274242843253,0.622540993769922,0.591154392479608,0.577844693722567,0.570912720979571,0.567013907036702,0.564790714701299,0.563581851005827,0.563025773115148,0.562908280730833,0.563094720242426,0.563496509244237,0.564053249790237,0.564722559288469,0.565473991650454,0.566285249740133,0.567139741842814,0.568024957769515,0.568931361738253,0.569851620620733,0.570780055388694,0.57171224445111,0.572644732417484,0.573574813338813,0.574500367402936,0.57541973654742,0.576331628775469,0.577235043891798,0.578129215395811,0.579013564682563,0.57988766470389
"7",201601,0.543664575458794,0.8648419657171,0.545100280469055,0.608896028986014,0.574591665090576,0.559028723218606,0.550329592529144,0.54501238209873,0.541624239481005,0.539438848818596,0.538049627609165,0.537210461260641,0.536763554161478,0.536603178789305,0.536655985999281,0.536869638269955,0.537205917384985,0.537636372631122,0.538139478224619,0.53869872216349,0.539301288958537,0.539937131850352,0.540598306834368,0.541278486531379,0.541972600003454,0.542676562300232,0.543387068930283,0.544101437970075,0.544817487571739,0.54553344008042,0.546247846366341,0.546959525662811,0.547667517404566
"8",201607,0.520130426688946,0.8307591086497,0.521452486269242,0.581648969830513,0.548523433008242,0.534120384997048,0.526388546436901,0.52186820677774,0.519143564730294,0.517518230009933,0.516607725027858,0.516182138179588,0.516095700087864,0.516251769758609,0.516583991673048,0.517045506912863,0.517602459534891,0.518229924180333,0.518909262656183,0.519626357132635,0.520370399177188,0.521133041440924,0.521907791928354,0.522689574135423,0.523474402829144,0.524259141863032,0.525041321101715,0.525818996537384,0.526590642370662,0.527355067021646,0.528111347245888,0.528858776080607,0.529596821449358
"9",201701,0.527329786572513,0.848536670812189,0.529126787181418,0.596959863679844,0.56252952110156,0.54689035945579,0.538089244211617,0.532655422186798,0.529147175616736,0.526844152770044,0.525342393237784,0.524396623125873,0.523849005084911,0.523593365220378,0.523555750199136,0.523683184973533,0.523936840664092,0.524287709321129,0.52471377048734,0.525198080380646,0.525727450748002,0.526291515439299,0.526882058300295,0.527492521066246,0.528117637657269,0.528753158777122,0.529395642030107,0.530042290240293,0.53069082568413,0.531339391389763,0.531986473050711,0.532630836791547,0.533271479231611
"10",201707,0.7630026960659,1.10074400774553,0.76942247328843,0.815823434861011,0.780680377152685,0.767520964809166,0.761697657713891,0.759191158109883,0.758427023430961,0.758662871398565,0.759505436953245,0.760728990206529,0.76219616878692,0.763819622916095,0.765541896216944,0.767324194147827,0.76913979134719,0.770969998710657,0.772801609532709,0.774625234133072,0.77643418621551,0.778223721811896,0.779990509254551,0.781732253893661,0.783447428500993,0.785135077114555,0.786794670712564,0.788425999975816,0.790029094923359,0.791604164240124,0.793151549181498,0.794671688367841,0.796165090782092
