"Rolling_time_month" "q_diag_month"
201301 0.638585270495551
201302 0.673462288188569
201303 0.660402211488257
201304 0.733655793535707
201305 0.713506353782815
201306 0.697878019401092
201307 0.729881096048231
201308 0.824408533954655
201309 1.02578930144905
201310 0.917284345105242
201311 0.83732440066584
201312 0.863588586780317
201401 0.901046477111626
201402 0.662494020782802
201403 0.611225265179167
201404 0.65979717710224
201405 0.583471716709539
201406 0.633103058484254
201407 0.655346635238685
201408 0.725481763369905
201409 0.818620903331198
201410 0.76015789085694
201411 0.661241529319533
201412 0.758601135327224
201501 0.806294920095375
201502 0.64585545678786
201503 0.660024510794793
201504 0.53078890646659
201505 0.531710787826833
201506 0.584866465012928
201507 0.59880127987366
201508 0.45815261348229
201509 0.551125334291578
201510 0.519597440182592
201511 0.471576203380575
201512 0.502275243913074
201601 0.456297382932761
201602 0.491796498725974
201603 0.520179226187197
201604 0.564205471543483
201605 0.531407156179915
201606 0.545947916115874
201607 0.571425468656217
201608 0.597476806125817
201609 0.639868363909976
201610 0.585730138219575
201611 0.507095294499588
201612 0.419406054532903
201701 0.525636676354536
201702 0.560628837130754
201703 0.525682756816306
201704 0.536674642462462
201705 0.52676274713455
201706 0.494920637462947
201707 0.504682080581226
201708 0.527799733297396
201709 0.563770348459028
201710 0.645822949371475
201711 0.595997701284776
201712 0.521176728495579
201801 0.588996758076253
201802 0.5480021304433
201803 0.542166258494954
201804 0.496515868544495
201805 0.586635943911163
201806 0.586988084401999
201807 0.607719976997043
201808 0.553486609527611
201809 0.511602233615176
201810 0.579831581887272
201811 0.42433449639836
201812 0.526112501554963
201901 0.568200446283357
201902 0.603466733144096
201903 0.632430142873264
201904 0.638395084247495
201905 0.636695114722278
201906 0.674743098254985
201907 0.67560658406505
201908 0.662564441049267
201909 0.770292644785023
201910 0.776969431603206
201911 0.99506348837646
201912 0.912950924837187
202001 0.946948958849659
202002 0.875870791980449
202003 0.698104655957234
202004 0.640954945228079
202005 0.720641739381339
202006 0.58321650392998
202007 0.502309247926224
202008 0.616358565445879
202009 0.733133513043998
202010 0.629113009115771
202011 0.666581100689894
202012 0.496460198631048
202101 0.469175658521782
202102 0.515962173202274
202103 0.625773347689058
202104 0.590921493605858
202105 0.628073563134294
202106 0.530885001889214
202107 0.553232771333213
202108 0.562872971752908
202109 0.625514979347026
202110 0.702093542106308
202111 0.725473432458377
202112 0.600636161298177
202201 0.573333548514573
202202 0.634283406891923
202203 0.675134937969575
202204 0.725764997402392
202205 0.714560425104033
202206 0.78711868947854
202207 0.648080990584612
202208 0.612467058571887
202209 0.591276851502218
202210 0.578402843272642
202211 0.639189003036803
202212 0.607044069549416
202301 0.636506597602346
202302 0.641438388707409
202303 0.59428561834109
202304 0.602601266260792
202305 0.577728058730288
202306 0.554837291041981
