"Rolling_time_month" "q_diag_month"
201301 0.54014030198388
201302 0.612979049363919
201303 0.477344223316345
201304 0.470432433995694
201305 0.411567953861197
201306 0.430194039001048
201307 0.466651065378231
201308 0.473648935864792
201309 0.723367927501563
201310 0.393526512686448
201311 0.486638429352312
201312 0.540318980661299
201401 0.365219269703651
201402 0.523703441023453
201403 0.436346284993001
201404 0.544398316376926
201405 0.402351480876585
201406 0.533258290578595
201407 0.48332845633944
201408 0.386871578438424
201409 0.422910404020018
201410 0.3787714377271
201411 0.24049839162631
201412 0.460949704953372
201501 0.448090194841979
201502 0.37121190844849
201503 0.395547242630256
201504 0.409067273987393
201505 0.414257424068389
201506 0.470858892981036
201507 0.490213650318168
201508 0.431432039425691
201509 0.361076579812383
201510 0.366083163630925
201511 0.556531735630475
201512 0.433546787063425
201601 0.463871448306701
201602 0.307379529428504
201603 0.498530808077457
201604 0.248603405219514
201605 0.421635052415399
201606 0.332670511838427
201607 0.241416354930227
201608 0.518031200592639
201609 0.40534412899906
201610 0.337374990946932
201611 0.283765466699293
201612 0.35176172332205
201701 0.350780534186766
201702 0.396352424106109
201703 0.358289783053598
201704 0.309166254768112
201705 0.45399259506606
201706 0.459962820638576
201707 0.36351654672997
201708 0.343777278587459
201709 0.349762160908712
201710 0.153909990466051
201711 0.305820717229148
201712 0.249663297257557
201801 0.33951199646647
201802 0.249864082962426
201803 0.27298506343809
201804 0.283811176280929
201805 0.323533409610467
201806 0.303072684454285
201807 0.216828454352192
201808 0.269275797916744
201809 0.251473909585349
201810 0.308651026004992
201811 0.161442321834517
201812 0.247544602518134
201901 0.152002411060452
201902 0.187286296034434
201903 0.266837907947763
201904 0.342274353294852
201905 0.303864345461908
201906 0.27435694833707
201907 0.230479468150886
201908 0.282990327724925
201909 0.303100857848221
201910 0.324194728629718
201911 0.239474162707652
201912 0.349858613041913
202001 0.304316804420813
202002 0.253547030598121
202003 0.17236312728683
202004 0.183705429492252
202005 0.203933866902865
202006 0.214032549200292
202007 0.215608254647912
202008 0.220058162389624
202009 0.275818198908872
202010 0.188695593016534
202011 0.253455893087884
202012 0.137982118619615
202101 0.133955947659017
202102 0.174769242519528
202103 0.177255261057191
202104 0.171462577373379
202105 0.271649819525957
202106 0.190712191264455
202107 0.234054546431328
202108 0.253436296179823
202109 0.184169900160596
202110 0.264791374675356
202111 0.17572243275939
202112 0.258703228785003
202201 0.140202204696771
202202 0.206956544094316
202203 0.167698927678456
202204 0.156365267543292
202205 0.140981473424863
202206 0.168712325556931
202207 0.23678684563545
202208 0.215288143893527
202209 0.235297548820092
202210 0.129236263008073
202211 0.205505679031257
202212 0.175418008670414
202301 0.2827822035594
202302 0.203217381587081
202303 0.256568817516714
202304 0.163704213932134
202305 0.205348199157386
202306 0.278980283342807
