"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.06832068679776,3.30852383061495
"2",0.4,3.00295057522196,3.23582211676307
"3",0.6,2.94587383031774,3.17228046692091
"4",0.8,2.89709045208511,3.11789888108846
"5",1,2.85660044052407,3.07267735926573
"6",1.2,2.8244037956346,3.03661590145271
"7",1.4,2.80050051741673,3.00971450764941
"8",1.6,2.78489060587044,2.99197317785582
"9",1.8,2.77757406099574,2.98339191207195
"10",2,2.77855088279262,2.9839707102978
"11",2.2,2.78782107126109,2.99370957253335
"12",2.4,2.80538462640114,3.01260849877863
"13",2.6,2.83124154821278,3.04066748903362
"14",2.8,2.865391836696,3.07788654329832
"15",3,2.90783549185081,3.12426566157274
"16",3.2,2.95857251367721,3.17980484385687
"17",3.4,3.01760290217518,3.24450409015072
"18",3.6,3.08492665734475,3.31836340045428
"19",3.8,3.1605437791859,3.40138277476756
"20",4,3.24445426769864,3.49356221309055
"21",4.2,3.33665812288296,3.59490171542326
"22",4.4,3.43715534473887,3.70540128176569
"23",4.6,3.54594593326636,3.82506091211783
"24",4.8,3.66302988846543,3.95388060647968
"25",5,3.7884072103361,4.09186036485124
"26",5.2,3.92207789887834,4.23900018723253
"27",5.4,4.06404195409218,4.39530007362353
"28",5.6,4.2142993759776,4.56076002402425
"29",5.8,4.3728501645346,4.73538003843468
"30",6,4.53969431976319,4.91916011685481
