"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.74698023884433,2.75788948303511
"2",0.4,2.71918457913325,2.73375714037997
"3",0.6,2.69475157952675,2.71305516600323
"4",0.8,2.67368124002484,2.69578355990486
"5",1,2.65597356062752,2.68194232208488
"6",1.2,2.64162854133479,2.67153145254329
"7",1.4,2.63064618214664,2.66455095128008
"8",1.6,2.62302648306308,2.66100081829526
"9",1.8,2.6187694440841,2.66088105358883
"10",2,2.61787506520971,2.66419165716077
"11",2.2,2.62034334643991,2.67093262901111
"12",2.4,2.62617428777469,2.68110396913983
"13",2.6,2.63536788921406,2.69470567754693
"14",2.8,2.64792415075802,2.71173775423243
"15",3,2.66384307240656,2.7322001991963
"16",3.2,2.68312465415969,2.75609301243857
"17",3.4,2.70576889601741,2.78341619395921
"18",3.6,2.73177579797971,2.81416974375825
"19",3.8,2.7611453600466,2.84835366183567
"20",4,2.79387758221808,2.88596794819148
"21",4.2,2.82997246449414,2.92701260282566
"22",4.4,2.86943000687479,2.97148762573824
"23",4.6,2.91225020936003,3.01939301692919
"24",4.8,2.95843307194985,3.07072877639854
"25",5,3.00797859464426,3.12549490414627
"26",5.2,3.06088677744326,3.18369140017239
"27",5.4,3.11715762034684,3.24531826447689
"28",5.6,3.176791123355,3.31037549705978
"29",5.8,3.23978728646777,3.37886309792106
"30",6,3.3061461096851,3.45078106706071
