"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.76985209988035,2.89979068336795
"2",0.4,2.74138205874212,2.87326970279443
"3",0.6,2.71619067952212,2.85017173215514
"4",0.8,2.69427796222035,2.8304967714501
"5",1,2.67564390683681,2.81424482067928
"6",1.2,2.66028851337151,2.80141587984269
"7",1.4,2.64821178182445,2.79200994894035
"8",1.6,2.63941371219562,2.78602702797222
"9",1.8,2.63389430448502,2.78346711693834
"10",2,2.63165355869266,2.78433021583869
"11",2.2,2.63269147481853,2.78861632467327
"12",2.4,2.63700805286264,2.79632544344208
"13",2.6,2.64460329282498,2.80745757214512
"14",2.8,2.65547719470556,2.8220127107824
"15",3,2.66962975850437,2.83999085935391
"16",3.2,2.68706098422141,2.86139201785966
"17",3.4,2.70777087185669,2.88621618629963
"18",3.6,2.73175942141019,2.91446336467384
"19",3.8,2.75902663288194,2.94613355298228
"20",4,2.78957250627193,2.98122675122496
"21",4.2,2.82339704158014,3.01974295940187
"22",4.4,2.86050023880659,3.06168217751301
"23",4.6,2.90088209795127,3.10704440555839
"24",4.8,2.94454261901419,3.15582964353799
"25",5,2.99148180199534,3.20803789145183
"26",5.2,3.04169964689472,3.2636691492999
"27",5.4,3.09519615371234,3.32272341708221
"28",5.6,3.1519713224482,3.38520069479875
"29",5.8,3.21202515310229,3.45110098244952
"30",6,3.27535764567461,3.52042428003452
