"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.00712464508579,2.85329998789947
"2",0.4,2.94212235981112,2.78278492535487
"3",0.6,2.88503031615666,2.72146344484968
"4",0.8,2.83584851412244,2.66933554638392
"5",1,2.79457695370844,2.62640122995756
"6",1.2,2.76121563491467,2.59266049557063
"7",1.4,2.73576455774112,2.56811334322312
"8",1.6,2.7182237221878,2.55275977291502
"9",1.8,2.70859312825471,2.54659978464634
"10",2,2.70687277594184,2.54963337841708
"11",2.2,2.7130626652492,2.56186055422724
"12",2.4,2.72716279617679,2.58328131207682
"13",2.6,2.7491731687246,2.61389565196581
"14",2.8,2.77909378289264,2.65370357389422
"15",3,2.81692463868091,2.70270507786205
"16",3.2,2.86266573608939,2.7609001638693
"17",3.4,2.91631707511811,2.82828883191597
"18",3.6,2.97787865576705,2.90487108200204
"19",3.8,3.04735047803623,2.99064691412755
"20",4,3.12473254192562,3.08561632829247
"21",4.2,3.21002484743524,3.18977932449681
"22",4.4,3.30322739456509,3.30313590274057
"23",4.6,3.40434018331516,3.42568606302373
"24",4.8,3.51336321368547,3.55742980534632
"25",5,3.63029648567599,3.69836712970834
"26",5.2,3.75513999928675,3.84849803610976
"27",5.4,3.88789375451773,4.0078225245506
"28",5.6,4.02855775136893,4.17634059503087
"29",5.8,4.17713198984037,4.35405224755055
"30",6,4.33361646993203,4.54095748210965
