"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.02028492091035,3.24133168018227
"2",0.4,2.9508583034445,3.15918043214991
"3",0.6,2.88957774330841,3.08607042614083
"4",0.8,2.8364432405021,3.02200166215503
"5",1,2.79145479502557,2.96697414019254
"6",1.2,2.7546124068788,2.92098786025334
"7",1.4,2.72591607606181,2.88404282233741
"8",1.6,2.70536580257459,2.85613902644479
"9",1.8,2.69296158641715,2.83727647257545
"10",2,2.68870342758948,2.8274551607294
"11",2.2,2.69259132609158,2.82667509090664
"12",2.4,2.70462528192345,2.83493626310717
"13",2.6,2.7248052950851,2.85223867733099
"14",2.8,2.75313136557652,2.8785823335781
"15",3,2.78960349339772,2.9139672318485
"16",3.2,2.83422167854869,2.9583933721422
"17",3.4,2.88698592102942,3.01186075445917
"18",3.6,2.94789622083994,3.07436937879944
"19",3.8,3.01695257798023,3.145919245163
"20",4,3.09415499245029,3.22651035354985
"21",4.2,3.17950346425012,3.31614270395999
"22",4.4,3.27299799337973,3.41481629639342
"23",4.6,3.37463857983911,3.52253113085013
"24",4.8,3.48442522362827,3.63928720733014
"25",5,3.60235792474719,3.76508452583344
"26",5.2,3.72843668319589,3.89992308636002
"27",5.4,3.86266149897437,4.0438028889099
"28",5.6,4.00503237208261,4.19672393348307
"29",5.8,4.15554930252063,4.35868622007953
"30",6,4.31421229028842,4.52968974869929
