"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.83035168661657,2.73785047228545
"2",0.4,2.79676507693024,2.70388945123716
"3",0.6,2.76715031907097,2.67360322856033
"4",0.8,2.74150741303878,2.64699180425496
"5",1,2.71983635883366,2.62405517832105
"6",1.2,2.70213715645561,2.6047933507586
"7",1.4,2.68840980590463,2.58920632156761
"8",1.6,2.67865430718072,2.57729409074808
"9",1.8,2.67287066028388,2.56905665830001
"10",2,2.67105886521412,2.5644940242234
"11",2.2,2.67321892197142,2.56360618851825
"12",2.4,2.6793508305558,2.56639315118456
"13",2.6,2.68945459096724,2.57285491222232
"14",2.8,2.70353020320576,2.58299147163156
"15",3,2.72157766727135,2.59680282941225
"16",3.2,2.743596983164,2.61428898556439
"17",3.4,2.76958815088373,2.63544994008799
"18",3.6,2.79955117043053,2.66028569298306
"19",3.8,2.8334860418044,2.68879624424958
"20",4,2.87139276500534,2.72098159388758
"21",4.2,2.91327134003335,2.75684174189702
"22",4.4,2.95912176688844,2.79637668827793
"23",4.6,3.00894404557059,2.8395864330303
"24",4.8,3.06273817607981,2.88647097615412
"25",5,3.12050415841611,2.9370303176494
"26",5.2,3.18224199257947,2.99126445751615
"27",5.4,3.24795167856991,3.04917339575435
"28",5.6,3.31763321638742,3.11075713236401
"29",5.8,3.391286606032,3.17601566734515
"30",6,3.46891184750364,3.24494900069773
