"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,3.03654152382373,3.06281992442356
"2",0.4,2.9676273556386,2.97974121560308
"3",0.6,2.90695729011371,2.90508599090394
"4",0.8,2.85453132724905,2.83885425032611
"5",1,2.81034946704461,2.78104599386961
"6",1.2,2.7744117095004,2.73166122153444
"7",1.4,2.74671805461643,2.69069993332059
"8",1.6,2.72726850239269,2.65816212922807
"9",1.8,2.71606305282918,2.63404780925686
"10",2,2.7131017059259,2.61835697340699
"11",2.2,2.71838446168285,2.61108962167844
"12",2.4,2.73191132010003,2.61224575407121
"13",2.6,2.75368228117745,2.6218253705853
"14",2.8,2.78369734491509,2.63982847122072
"15",3,2.82195651131297,2.66625505597747
"16",3.2,2.86845978037107,2.70110512485554
"17",3.4,2.92320715208941,2.74437867785493
"18",3.6,2.98619862646798,2.79607571497565
"19",3.8,3.05743420350678,2.85619623621769
"20",4,3.13691388320581,2.92474024158105
"21",4.2,3.22463766556508,3.00170773106574
"22",4.4,3.32060555058457,3.08709870467176
"23",4.6,3.42481753826429,3.1809131623991
"24",4.8,3.53727362860425,3.28315110424776
"25",5,3.65797382160443,3.39381253021775
"26",5.2,3.78691811726485,3.51289744030905
"27",5.4,3.9241065155855,3.64040583452169
"28",5.6,4.06953901656638,3.77633771285566
"29",5.8,4.22321562020749,3.92069307531094
"30",6,4.38513632650883,4.07347192188754
