"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.78143158282852,2.72893974410729
"2",0.4,2.74793856775203,2.69211292124473
"3",0.6,2.71828278513499,2.65882483703699
"4",0.8,2.69246423497737,2.62907549148407
"5",1,2.6704829172792,2.60286488458596
"6",1.2,2.65233883204048,2.58019301634267
"7",1.4,2.63803197926118,2.56105988675419
"8",1.6,2.62756235894133,2.54546549582054
"9",1.8,2.62092997108091,2.53340984354171
"10",2,2.61813481567993,2.52489292991768
"11",2.2,2.61917689273839,2.51991475494847
"12",2.4,2.62405620225629,2.51847531863408
"13",2.6,2.63277274423363,2.52057462097451
"14",2.8,2.64532651867041,2.52621266196975
"15",3,2.66171752556662,2.53538944161981
"16",3.2,2.68194576492228,2.54810495992469
"17",3.4,2.70601123673737,2.56435921688438
"18",3.6,2.7339139410119,2.5841522124989
"19",3.8,2.76565387774587,2.60748394676822
"20",4,2.80123104693927,2.63435441969236
"21",4.2,2.84064544859212,2.66476363127132
"22",4.4,2.8838970827044,2.6987115815051
"23",4.6,2.93098594927613,2.7361982703937
"24",4.8,2.98191204830729,2.77722369793711
"25",5,3.03667537979788,2.82178786413534
"26",5.2,3.09527594374792,2.86989076898839
"27",5.4,3.1577137401574,2.92153241249624
"28",5.6,3.22398876902631,2.97671279465892
"29",5.8,3.29410103035467,3.03543191547642
"30",6,3.36805052414245,3.09768977494873
