"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.8220619241849,2.80954759808162
"2",0.4,2.79201858386962,2.78116086216586
"3",0.6,2.76539296683104,2.75633843897677
"4",0.8,2.74218507306914,2.73508032851433
"5",1,2.72239490258392,2.71738653077854
"6",1.2,2.70602245537539,2.70325704576941
"7",1.4,2.69306773144355,2.69269187348694
"8",1.6,2.68353073078839,2.68569101393111
"9",1.8,2.67741145340991,2.68225446710194
"10",2,2.67470989930812,2.68238223299943
"11",2.2,2.67542606848302,2.68607431162357
"12",2.4,2.67955996093459,2.69333070297437
"13",2.6,2.68711157666285,2.70415140705182
"14",2.8,2.69808091566781,2.71853642385592
"15",3,2.71246797794944,2.73648575338668
"16",3.2,2.73027276350776,2.7579993956441
"17",3.4,2.75149527234276,2.78307735062816
"18",3.6,2.77613550445446,2.81171961833888
"19",3.8,2.80419345984283,2.84392619877626
"20",4,2.8356691385079,2.8796970919403
"21",4.2,2.87056254044964,2.91903229783098
"22",4.4,2.90887366566807,2.96193181644832
"23",4.6,2.95060251416318,3.00839564779232
"24",4.8,2.99574908593498,3.05842379186297
"25",5,3.04431338098347,3.11201624866028
"26",5.2,3.09629539930863,3.16917301818424
"27",5.4,3.1516951409105,3.22989410043486
"28",5.6,3.21051260578903,3.29417949541212
"29",5.8,3.27274779394426,3.36202920311605
"30",6,3.33840070537617,3.43344322354663
