"","mulist","diag.sigma_0.","diag.hatsigma_0."
"1",0.2,2.81811239191625,3.01089094989295
"2",0.4,2.78708502265712,2.98304490512659
"3",0.6,2.75986851190204,2.9594334166255
"4",0.8,2.73646285965103,2.94005648438965
"5",1,2.71686806590409,2.92491410841906
"6",1.2,2.70108413066121,2.91400628871373
"7",1.4,2.6891110539224,2.90733302527365
"8",1.6,2.68094883568764,2.90489431809882
"9",1.8,2.67659747595696,2.90669016718926
"10",2,2.67605697473034,2.91272057254494
"11",2.2,2.67932733200778,2.92298553416588
"12",2.4,2.68640854778929,2.93748505205207
"13",2.6,2.69730062207485,2.95621912620353
"14",2.8,2.7120035548645,2.97918775662023
"15",3,2.7305173461582,3.00639094330219
"16",3.2,2.75284199595596,3.03782868624941
"17",3.4,2.77897750425779,3.07350098546188
"18",3.6,2.80892387106368,3.11340784093961
"19",3.8,2.84268109637364,3.15754925268259
"20",4,2.88024918018767,3.20592522069082
"21",4.2,2.92162812250575,3.25853574496431
"22",4.4,2.9668179233279,3.31538082550306
"23",4.6,3.01581858265412,3.37646046230706
"24",4.8,3.0686301004844,3.44177465537633
"25",5,3.12525247681875,3.51132340471083
"26",5.2,3.18568571165716,3.5851067103106
"27",5.4,3.24992980499963,3.66312457217562
"28",5.6,3.31798475684617,3.74537699030589
"29",5.8,3.38985056719677,3.83186396470142
"30",6,3.46552723605144,3.92258549536221
